#{"t_start": 1646722235.0364242, "env_id": null}
r,l,t
62.91038,1674,3.319018
39.002768,1674,11.402367
27.220775,1674,19.369892
68.784048,1674,27.334107
159.022249,1674,35.312643
46.214924,1674,38.075155
3.866212,1674,45.997816
11.476453,1674,53.9073
188.246011,1674,61.890568
37.455378,1674,69.858491
72.565735,1674,72.65568
61.015435,1674,80.578893
72.976055,1674,88.498304
26.94408,1674,96.43455
85.065963,1674,104.402843
70.801342,1674,112.380064
55.402408,1674,115.151619
13.742509,1674,123.077901
64.306117,1674,131.015772
20.612559,1674,138.965441
139.012343,1674,146.932965
76.368304,1674,149.775548
36.024603,1674,157.715087
37.14375,1674,165.63883
59.963717,1674,173.559444
40.71407,1674,181.489022
124.617001,1674,189.442524
127.974583,1674,192.191344
51.505264,1674,200.089469
37.23007,1674,208.002519
96.834902,1674,215.921733
171.862033,1674,223.854767
96.706382,1674,226.623284
213.535139,1674,234.514458
57.771992,1674,242.405271
95.321285,1674,250.316567
61.475098,1674,258.233779
100.639209,1674,266.1533
63.703611,1674,268.888786
70.721307,1674,276.777715
57.972607,1674,284.666565
221.707433,1674,292.557012
117.723199,1674,300.494445
42.600885,1674,303.25298
137.522544,1674,311.139098
76.046611,1674,319.018262
60.353766,1674,326.890525
13.219489,1674,334.781622
54.797363,1674,342.701671
109.921359,1674,345.419142
271.030793,1674,353.285563
114.965057,1674,361.148252
29.601072,1674,369.068271
194.848118,1674,377.006237
40.079434,1674,379.741724
79.311771,1674,387.606875
353.765063,1674,395.47139
27.368294,1674,403.345824
77.393451,1674,411.249428
195.414656,1674,419.170641
85.73718,1674,421.867094
212.720905,1674,429.733936
378.825478,1674,437.614213
22.387915,1674,445.512659
224.006305,1674,453.430418
165.287442,1674,456.167906
78.76912,1674,464.027457
224.701555,1674,471.906895
259.172949,1674,479.785322
73.879717,1674,487.697517
62.136672,1674,495.605684
109.332034,1674,498.289123
148.078137,1674,506.139261
106.506239,1674,513.985673
63.037912,1674,521.863251
177.79545,1674,529.756276
84.636269,1674,532.460747
117.952859,1674,540.301888
98.676989,1674,548.144846
221.357777,1674,555.992066
85.721823,1674,563.845254
157.60637,1674,571.72301
52.977468,1674,574.366413
220.526312,1674,582.194282
145.160059,1674,590.044939
86.249283,1674,597.88269
167.044746,1674,605.738098
78.341404,1674,608.407523
89.232986,1674,616.21262
73.447256,1674,624.019187
90.237113,1674,631.8413
68.4768,1674,639.668272
75.072343,1674,647.515855
69.557671,1674,650.139239
319.190869,1674,657.939748
62.109485,1674,665.766474
238.835724,1674,673.58888
49.295632,1674,681.41358
58.606097,1674,684.060987
70.597516,1674,691.851483
106.917226,1674,699.655395
59.932765,1674,707.47747
76.33502,1674,715.284329
69.149274,1674,723.125739
145.116545,1674,725.739384
58.496847,1674,733.52146
57.114176,1674,741.321846
364.06565,1674,749.145882
64.500183,1674,756.994198
151.888145,1674,759.676637
53.36572,1674,767.475739
161.580225,1674,775.272403
78.001175,1674,783.081782
44.976641,1674,790.922909
164.072751,1674,793.60735
308.781809,1674,801.40571
172.561764,1674,809.198998
198.379125,1674,817.031657
268.918647,1674,824.883062
180.557008,1674,832.744661
188.331861,1674,835.404079
145.303198,1674,843.224737
158.787318,1674,851.039842
37.96275,1674,858.86398
304.702366,1674,866.707791
67.590643,1674,869.40124
208.468393,1674,877.21757
43.57024,1674,885.045699
255.44026,1674,892.8813
231.158504,1674,900.730721
210.132149,1674,908.593737
194.045681,1674,911.259495
218.743376,1674,919.085507
266.721668,1674,926.929108
152.965102,1674,934.774253
230.970194,1674,942.635412
188.313964,1674,945.32686
151.257655,1674,953.153104
83.464092,1674,960.990509
