#{"t_start": 1646722235.0374255, "env_id": null}
r,l,t
32.351505,1674,3.318017
45.582167,1674,11.402367
51.810149,1674,19.36889
49.727355,1674,27.333106
19.250139,1674,35.312643
63.040761,1674,38.075155
32.110214,1674,45.996815
86.94625,1674,53.906298
47.50028,1674,61.889567
92.115472,1674,69.85749
144.334731,1674,72.654678
70.203291,1674,80.577892
75.283636,1674,88.497303
135.811948,1674,96.433549
95.65578,1674,104.401842
24.308515,1674,112.379062
49.371633,1674,115.151619
90.699762,1674,123.0769
54.540529,1674,131.014771
102.729488,1674,138.96544
32.001786,1674,146.931963
108.341717,1674,149.774547
38.846347,1674,157.714086
20.665486,1674,165.63883
74.753386,1674,173.558443
15.806341,1674,181.488021
224.455606,1674,189.442524
130.824317,1674,192.190343
53.556447,1674,200.088468
108.904379,1674,208.001518
201.852405,1674,215.921733
72.90041,1674,223.853765
51.087231,1674,226.622283
102.633605,1674,234.513457
89.364745,1674,242.405271
50.03586,1674,250.316567
54.094987,1674,258.232778
40.776949,1674,266.152298
137.173689,1674,268.887785
103.364201,1674,276.776714
81.983616,1674,284.665563
51.438248,1674,292.557011
137.748619,1674,300.493444
116.981034,1674,303.251979
30.518572,1674,311.138096
51.064165,1674,319.018262
21.512609,1674,326.889523
63.126848,1674,334.780621
88.421128,1674,342.701671
43.206758,1674,345.418141
188.849847,1674,353.285562
101.620258,1674,361.148252
127.898277,1674,369.06727
59.47051,1674,377.006236
29.62289,1674,379.740722
126.611104,1674,387.606874
79.741547,1674,395.470388
95.61242,1674,403.344822
203.092175,1674,411.248427
94.962284,1674,419.16964
135.832957,1674,421.867093
122.45509,1674,429.732935
100.375645,1674,437.613212
160.994684,1674,445.511658
105.943784,1674,453.429416
18.669622,1674,456.166905
265.174005,1674,464.026456
400.73254,1674,471.905894
177.340997,1674,479.784321
53.306671,1674,487.696516
117.120931,1674,495.604682
19.692536,1674,498.288122
63.736788,1674,506.138259
105.810864,1674,513.985673
131.247612,1674,521.86325
143.572286,1674,529.755275
263.230911,1674,532.459745
82.459927,1674,540.300887
110.416392,1674,548.143845
201.446096,1674,555.991065
302.690294,1674,563.844253
136.346143,1674,571.722008
94.677395,1674,574.365412
91.508123,1674,582.193281
107.521603,1674,590.043938
74.616782,1674,597.881688
122.304961,1674,605.738097
83.357618,1674,608.407523
163.926901,1674,616.212619
135.536568,1674,624.018186
171.568661,1674,631.840298
68.056401,1674,639.66727
40.58853,1674,647.514853
86.285027,1674,650.138237
102.355533,1674,657.938747
172.007238,1674,665.766473
179.935677,1674,673.587879
67.2247,1674,681.412579
141.258096,1674,684.059986
94.862241,1674,691.850482
74.874208,1674,699.654394
262.374863,1674,707.476468
63.995362,1674,715.283328
72.781831,1674,723.125739
146.937412,1674,725.738383
183.782397,1674,733.520458
185.584983,1674,741.320845
57.164614,1674,749.14488
125.321586,1674,756.993196
147.497066,1674,759.675635
201.556229,1674,767.475738
210.825714,1674,775.271402
61.26317,1674,783.08078
69.739814,1674,790.921908
