#{"t_start": 1649857832.7255058, "env_id": null}
r,l,t
310.206277,776,1.188081
983.289295,776,2.465836
239.44823,776,8.960974
414.714844,776,10.096539
381.746225,776,11.376917
496.359062,776,17.85156
377.04753,776,19.015618
684.300846,776,25.535717
454.653248,776,26.658321
556.046582,776,27.873014
218.329044,776,34.405898
510.447792,776,35.532977
441.014952,776,36.778841
929.50552,776,43.303499
1355.754993,776,44.497585
772.317486,776,51.069911
1009.600595,776,52.250554
204.918066,776,53.486678
395.708641,776,60.149539
751.782817,776,61.314769
731.995425,776,62.580531
1862.686279,776,69.102414
1225.914482,776,70.314364
2024.347773,776,76.998307
353.703693,776,78.169662
859.497326,776,79.423434
1364.380937,776,85.872243
284.666365,776,86.994263
1142.122651,776,88.240397
405.907459,776,94.774837
490.225223,776,95.992127
830.125795,776,102.734034
414.255376,776,103.91711
1281.477745,776,105.272931
1476.261965,776,111.797054
880.389861,776,112.937681
1464.384684,776,119.609491
869.132201,776,120.865633
1387.416087,776,122.036966
862.175539,776,128.27761
1291.43689,776,129.582426
894.104216,776,130.935272
1045.198233,776,137.599888
915.750498,776,138.782965
702.181055,776,145.393109
1066.025374,776,146.518646
703.221537,776,147.745353
792.870032,776,154.279629
1935.159516,776,155.407662
917.335298,776,156.660002
1591.578788,776,163.145127
1259.174024,776,164.299757
1054.503192,776,170.809906
792.231831,776,171.937937
707.675219,776,173.122015
1481.738855,776,179.59145
714.290821,776,180.70246
960.875269,776,181.928162
1400.874389,776,188.369933
985.8292,776,189.5616
1000.350487,776,196.086251
1000.951852,776,197.201266
772.270264,776,198.413962
1218.280687,776,204.874775
1929.882345,776,206.047028
805.665565,776,212.558859
1216.519493,776,213.680466
1144.488605,776,214.84913
503.215015,776,221.391428
1182.273372,776,222.533469
899.689601,776,223.747192
1113.999369,776,230.149714
1460.691755,776,231.305766
688.122607,776,237.805093
853.640017,776,238.932119
722.3669,776,240.129386
772.016488,776,246.655871
764.657158,776,247.791629
1614.499183,776,248.999299
1121.027246,776,255.516842
1428.315739,776,256.724124
731.562713,776,263.328525
1385.782801,776,264.464559
897.66203,776,265.67526
1109.485233,776,272.218278
1064.352997,776,273.335883
847.816428,776,274.601537
840.156495,776,281.014123
1326.544402,776,282.154163
848.039335,776,288.629981
1030.785458,776,289.743995
797.816367,776,290.929072
1221.305435,776,297.301001
1258.422269,776,298.436034
784.394154,776,299.661737
932.957486,776,306.022046
1081.317088,776,307.165087
615.140467,776,313.734843
935.962255,776,314.858865
793.943959,776,316.107609
986.926721,776,322.561843
1395.124054,776,323.690417
1086.204198,776,330.302393
910.67184,776,331.449438
987.714475,776,332.671144
1222.396129,776,339.342112
757.154497,776,340.44912
976.619958,776,341.679241
1486.885751,776,348.040196
845.162737,776,349.234283
1038.276458,776,355.938545
1147.68452,776,357.059151
1290.580091,776,358.354658
2053.647716,776,365.098032
1078.20598,776,366.249277
899.324423,776,367.595685
857.02041,776,374.421229
1185.81999,776,375.624911
754.247647,776,381.968236
1076.950301,776,383.105452
979.443984,776,384.326158
1073.461056,776,391.005809
1017.011536,776,392.195067
1323.416921,776,393.458997
978.05515,776,399.984062
1026.998101,776,401.124681
1386.360026,776,407.742715
1193.343208,776,408.854821
1066.003883,776,410.085636
1084.71259,776,416.626189
1045.527072,776,417.756808
725.646387,776,424.610626
1027.845609,776,425.778974
1573.110037,776,427.055136
1004.319308,776,433.721963
850.375363,776,434.847123
791.409693,776,436.051219
1412.050421,776,442.561286
1084.941836,776,443.771095
975.629378,776,450.319208
717.099801,776,451.439227
979.515732,776,452.60838
1737.040794,776,459.194444
906.603868,776,460.326473
982.715725,776,461.601805
1009.612856,776,468.378932
1165.056139,776,469.532563
899.50291,776,476.198294
1055.725726,776,477.372362
1052.038673,776,478.579517
1165.886049,776,485.235019
969.420534,776,486.365047
1214.357047,776,487.6478
827.515862,776,494.434325
899.592902,776,495.510916
1222.82637,776,501.965075
748.888283,776,503.218749
1074.458522,776,504.546147
603.210664,776,511.181327
1228.389081,776,512.35357
1058.776631,776,519.139088
983.161954,776,520.346366
1089.362494,776,521.52003
1129.003307,776,527.893049
865.816935,776,529.015674
1039.915534,776,530.223966
573.806489,776,536.771728
1161.521766,776,537.946799
1529.4803,776,544.535385
1690.391161,776,545.641982
1111.898186,776,546.807046
970.524071,776,553.304752
1230.835482,776,554.422771
891.141326,776,555.638877
1063.056111,776,562.01985
749.7802,776,563.158887
1143.008823,776,569.679177
915.201231,776,570.786186
840.78595,776,571.956249
830.152892,776,578.408656
1765.414605,776,579.514757
700.981311,776,580.739455
992.031966,776,587.166796
1071.1225,776,588.307423
1005.582274,776,594.737619
994.244526,776,595.827611
1115.783921,776,596.993249
799.404328,776,603.43045
1136.57299,776,604.570491
829.188689,776,605.853737
1036.165452,776,612.299206
1163.603064,776,613.454609
894.424997,776,620.054407
794.471901,776,621.224471
1057.233929,776,622.446741
1252.316926,776,628.930879
1076.366772,776,630.069501
1004.389077,776,636.575978
934.16649,776,637.664562
967.16554,776,638.808186
1047.347119,776,645.352178
1226.967826,776,646.444765
981.918792,776,647.655458
943.879413,776,654.215579
1087.64691,776,655.368814
1161.312868,776,661.886683
814.933392,776,663.04534
1020.654636,776,664.269061
963.650317,776,670.871407
995.067046,776,671.988007
1179.041679,776,673.216126
1136.469209,776,679.785642
1222.442072,776,680.91326
1146.868843,776,687.47701
1175.303144,776,688.602615
1162.172108,776,689.825278
1014.442225,776,696.360787
1223.515851,776,697.445775
1145.127119,776,698.645868
1144.302493,776,704.966633
938.722664,776,706.100007
942.710319,776,712.484716
1050.343235,776,713.572706
1081.528713,776,714.750356
1208.723841,776,721.090475
1165.699042,776,722.18347
1210.165886,776,728.621701
1171.136792,776,729.699683
1126.45874,776,730.859739
1172.123761,776,737.355931
1148.790673,776,738.461507
1081.092133,776,739.652176
1114.289863,776,746.099212
1101.566225,776,747.265274
942.009699,776,753.862072
1154.034235,776,755.003518
942.336651,776,756.163573
1114.176106,776,762.736016
983.545756,776,763.848626
1078.278227,776,765.054311
1131.234678,776,771.582391
1041.306388,776,772.760049
1113.572043,776,779.284164
1147.916354,776,780.372751
1153.073851,776,781.560019
1030.659282,776,788.122961
1256.628032,776,789.212952
1181.209861,776,790.395621
1163.04239,776,796.808804
1044.422902,776,797.926403
1088.650547,776,804.430469
1147.395343,776,805.53964
1102.347822,776,806.705699
1148.256069,776,813.370326
1106.306117,776,814.523378
1069.302541,776,815.729066
1154.070955,776,822.037897
1083.127716,776,823.151073
1086.602504,776,829.530573
1139.537194,776,830.604276
1077.753883,776,831.755325
1077.387408,776,838.087661
