#{"t_start": 1649854618.7300186, "env_id": null}
r,l,t
797.389503,776,1.180812
909.83796,776,2.456929
476.309385,776,9.026156
589.001173,776,10.161379
394.305019,776,11.411986
306.956108,776,17.914396
571.566356,776,19.067033
481.820902,776,25.743026
213.604442,776,27.042399
360.163181,776,28.302581
294.55076,776,35.066872
506.656423,776,36.232905
667.976541,776,37.623954
482.711291,776,44.374737
921.721019,776,45.554143
779.907426,776,52.222641
680.563441,776,53.384131
759.804129,776,54.641102
563.475429,776,61.32249
552.826769,776,62.490055
577.595462,776,63.864179
335.299408,776,70.553916
457.819826,776,71.821856
567.125075,776,78.725532
661.991522,776,79.860627
670.475723,776,81.107172
1296.421776,776,87.837074
425.369011,776,89.118043
274.309035,776,90.457029
552.508634,776,97.213925
794.267998,776,98.593914
716.798501,776,105.405379
833.544396,776,106.615119
370.25273,776,107.917182
396.751918,776,114.755192
422.782062,776,115.959634
622.687281,776,122.79853
584.911089,776,123.949943
297.877333,776,125.22205
702.078108,776,132.15194
429.015835,776,133.311802
1582.751342,776,134.58194
462.410928,776,141.313789
416.393202,776,142.498259
996.40263,776,149.380135
464.418281,776,150.526675
419.244088,776,151.74439
998.389548,776,158.513049
1864.639449,776,159.756509
381.487449,776,161.051962
365.265371,776,167.693851
851.656435,776,168.937842
930.810093,776,175.636004
954.488442,776,176.77512
1149.286817,776,177.994695
1197.140391,776,184.569027
1214.646855,776,185.722179
1352.653999,776,186.98758
1097.310299,776,193.497501
1022.84468,776,194.684876
674.603871,776,201.266361
380.814655,776,202.407885
1199.178204,776,203.650489
1075.796097,776,210.206338
931.495053,776,211.363743
417.691561,776,218.129082
472.947058,776,219.293067
883.014615,776,220.506572
790.87504,776,227.269942
864.187232,776,228.410344
1286.780732,776,229.652386
1038.157293,776,236.325219
876.75738,776,237.561953
555.622449,776,244.322287
742.878351,776,245.472198
901.823087,776,246.680746
1519.54838,776,253.303607
1483.189523,776,254.520549
823.950163,776,255.772065
1002.92409,776,262.427953
1129.70021,776,263.67497
1356.360209,776,270.735223
811.50628,776,272.146783
1168.178373,776,273.468654
946.115157,776,280.024167
1068.095175,776,281.162128
1102.302606,776,282.438432
785.95309,776,288.940023
1163.819715,776,290.125978
763.158705,776,296.708995
1131.149356,776,297.84528
931.911838,776,299.0701
1167.23936,776,305.637745
985.400929,776,306.79434
1051.73602,776,308.051277
963.660938,776,314.558036
1434.072652,776,315.746151
1040.074709,776,322.357038
896.580747,776,323.521046
958.672186,776,324.835864
937.404612,776,331.470892
1094.786271,776,332.656743
932.245989,776,339.42622
1051.556925,776,340.576753
996.482678,776,341.767617
1447.959663,776,348.493288
1335.677854,776,349.622658
936.32752,776,350.876045
1014.422848,776,357.545943
1294.206645,776,358.796928
1298.316904,776,365.495831
1117.426455,776,366.634139
1580.730486,776,367.854518
1206.407706,776,374.636139
1444.988614,776,375.827681
962.849244,776,377.101585
1208.909092,776,383.670153
1123.584506,776,384.838519
1227.272476,776,391.408012
1133.304368,776,392.531002
1157.296817,776,393.731242
1191.815217,776,400.328898
1047.193252,776,401.457123
1196.19719,776,402.694864
937.177529,776,409.153219
1257.45689,776,410.322144
987.603345,776,416.855049
1101.119063,776,417.986023
1167.729026,776,419.184984
1104.660073,776,425.789963
1353.130258,776,426.931318
1087.504057,776,433.539326
1185.550542,776,434.672786
904.253314,776,435.851747
1038.20587,776,442.457211
1335.326393,776,443.586052
1174.040838,776,444.809048
1042.032381,776,451.415039
1036.05668,776,452.557947
1279.21832,776,459.15995
1103.27078,776,460.278798
958.38428,776,461.470488
1275.511776,776,468.02898
1127.212399,776,469.16033
1001.650118,776,470.385652
1110.268421,776,476.879728
1266.627574,776,478.051097
1102.257549,776,484.690055
1647.520312,776,485.818473
1218.927606,776,487.093975
1152.708322,776,493.731921
1054.75146,776,494.868901
1122.540243,776,496.11792
1312.723287,776,502.641095
1183.96251,776,503.811701
1115.756744,776,510.431132
1217.113108,776,511.554118
1104.240751,776,512.782201
1392.24774,776,519.355037
1002.709601,776,520.505528
1156.948867,776,527.224337
1146.818942,776,528.397223
1251.744622,776,529.654727
1232.890288,776,536.356764
1100.205021,776,537.543426
1217.801877,776,538.822764
1310.411962,776,545.482059
1393.439851,776,546.750066
1254.872679,776,553.605571
1060.697514,776,554.73192
1095.120901,776,555.902914
1027.51111,776,562.62937
952.767422,776,563.843614
1352.291841,776,565.143231
1255.421266,776,571.887064
1223.584866,776,573.090046
900.997627,776,579.780083
985.938022,776,580.917171
951.87764,776,582.115016
1126.459707,776,588.808455
1202.305994,776,589.977922
1213.065783,776,591.244357
1201.231067,776,597.794828
1357.340608,776,598.987297
1002.734958,776,605.684146
1278.013438,776,606.825114
1085.741993,776,608.063546
1237.252959,776,614.78042
856.061279,776,615.889978
1147.386687,776,617.151541
1374.193326,776,623.863363
1099.346577,776,625.041279
1234.689872,776,631.831291
1076.950953,776,632.991722
1282.497031,776,634.27125
1287.613781,776,640.900606
1159.18288,776,642.047106
1272.857214,776,648.73148
1162.810882,776,649.850895
1086.455916,776,651.018507
1147.926408,776,657.700936
1150.015385,776,658.89233
1045.051362,776,660.199839
1258.943141,776,666.998686
1107.135277,776,668.19118
1150.213252,776,674.83249
1052.390211,776,675.960484
1194.654412,776,677.187043
1221.237786,776,683.775937
1184.213691,776,684.95593
1110.02792,776,686.21751
1044.588325,776,692.910223
1030.743209,776,694.140202
1129.350161,776,700.91745
1203.976336,776,702.108664
1189.367914,776,703.343268
1206.494376,776,709.926689
1365.84633,776,711.040957
1041.187325,776,712.282082
1154.299305,776,718.745949
1138.379309,776,719.900003
1082.721631,776,726.455706
985.674746,776,727.598915
1241.38183,776,728.85385
1261.640895,776,735.471082
1119.428327,776,736.60814
1116.416788,776,743.394791
1115.838531,776,744.536143
1241.735725,776,745.759424
1423.625278,776,752.468893
1130.28656,776,753.605924
1225.121864,776,754.866861
1344.132697,776,761.521844
1341.717768,776,762.673741
1202.242042,776,769.329631
1151.987206,776,770.491256
1382.506636,776,771.707596
1253.241295,776,778.487894
979.50803,776,779.724951
1220.773678,776,780.938995
1309.26626,776,787.523941
1373.858547,776,788.743955
1117.382777,776,795.450826
1254.325802,776,796.596648
1302.547846,776,797.884056
1206.047995,776,804.563044
1206.901252,776,805.704079
1101.825416,776,807.076064
1096.111247,776,813.647957
1242.541804,776,814.820023
1290.723536,776,821.531841
1282.802666,776,822.683337
1205.354415,776,823.957862
1150.149565,776,830.564783
1061.863304,776,831.728027
1216.068949,776,832.970062
1045.366061,776,839.617572
1164.155556,776,840.808557
1148.887614,776,847.395957
1134.23848,776,848.521992
1256.929245,776,849.733967
1100.624546,776,856.82531
1254.902996,776,858.270842
1238.181673,776,865.597176
1062.228274,776,866.758194
1208.616154,776,867.967673
1124.180453,776,874.965114
1173.213407,776,876.106597
1076.837618,776,877.484424
1139.273001,776,884.401312
1154.232912,776,885.594637
1233.258443,776,892.640769
1228.819509,776,893.872383
1208.255893,776,895.141149
1368.738251,776,902.091101
1148.86511,776,903.153054
1155.757241,776,904.326598
1284.592115,776,911.139948
1072.850126,776,912.29415
1357.083059,776,918.861385
1239.449438,776,919.975107
1172.461598,776,921.164162
1139.329432,776,927.683012
1279.147986,776,928.800818
1239.144853,776,930.035239
1160.483456,776,936.515048
1192.322341,776,937.681217
1210.276625,776,944.222528
1212.659067,776,945.339999
1237.434476,776,946.570458
1159.746953,776,953.152944
1184.597038,776,954.280248
1207.749487,776,961.078722
1169.917352,776,962.28441
1247.865291,776,963.528757
1219.144071,776,970.209341
1198.428709,776,971.322601
1223.980327,776,972.540571
1128.041462,776,979.271043
1249.655067,776,980.430967
1226.405196,776,987.09532
1251.99544,776,988.282748
1279.158401,776,989.543911
1176.144971,776,996.197185
1177.054258,776,997.325183
1201.356273,776,998.631249
1243.411178,776,1005.274053
1297.575692,776,1006.478026
1200.677752,776,1013.212998
1243.590735,776,1014.352132
1212.175182,776,1015.597447
1198.094083,776,1022.373823
1131.683797,776,1023.520649
1208.552131,776,1024.733752
1158.151517,776,1031.342082
1209.157393,776,1032.493553
1071.691366,776,1039.156103
1211.424309,776,1040.257051
1187.193338,776,1041.58608
1290.923633,776,1048.228394
1207.445589,776,1049.472918
1199.72237,776,1056.25381
1270.947801,776,1057.387829
1254.560518,776,1058.567858
