#{"t_start": 1649402962.5639718, "env_id": null}
r,l,t
745.783439,776,3.186382
293.281558,776,6.10769
323.740404,776,9.452188
411.119507,776,13.003428
311.818437,776,16.281937
848.321142,776,19.177704
811.428603,776,22.448866
685.743484,776,26.004364
146.029644,776,29.342993
263.023119,776,32.292096
314.375148,776,35.412825
166.191773,776,38.906297
324.888575,776,42.300704
264.121578,776,45.282282
488.727888,776,48.328477
403.108305,776,51.811088
339.599558,776,55.314967
373.864076,776,58.366424
265.016624,776,61.349077
313.03647,776,64.756637
319.287439,776,68.341314
391.64398,776,71.479083
388.87804,776,74.409787
519.527192,776,77.764572
333.838408,776,81.291487
419.298807,776,84.561459
447.406186,776,87.425097
417.722462,776,90.682897
540.253549,776,94.219181
813.256778,776,97.56225
564.00852,776,100.485907
573.81216,776,103.608598
483.374128,776,107.131131
454.838538,776,110.516594
308.571213,776,113.49709
577.721436,776,116.572127
325.953654,776,120.074914
311.264817,776,123.549543
361.66101,776,126.605132
385.429363,776,129.599811
389.022737,776,133.085054
447.833027,776,136.582913
352.37849,776,139.687946
332.982808,776,142.632011
303.292548,776,145.97971
335.030618,776,149.53236
300.802583,776,152.754609
260.427688,776,155.625563
300.312697,776,158.878531
316.720266,776,162.411429
306.18601,776,165.769003
329.130383,776,168.671236
335.69999,776,171.829655
671.905783,776,175.35673
358.075619,776,178.781974
396.845929,776,181.752694
336.310513,776,184.79739
290.489161,776,188.31019
312.130502,776,191.791617
372.405487,776,194.819323
348.702856,776,197.839074
419.330823,776,201.307039
373.837846,776,204.885153
338.633435,776,207.949877
330.164577,776,210.922764
337.532231,776,214.346832
352.218369,776,217.87935
327.112813,776,221.070378
307.891712,776,223.964168
209.377641,776,227.417447
328.927057,776,230.967783
327.786804,776,234.236746
308.664861,776,237.101525
352.872586,776,240.405513
371.156232,776,243.936669
365.861856,776,247.272599
394.473341,776,250.188093
418.82711,776,253.346086
297.918054,776,256.916094
305.197371,776,260.311926
293.322587,776,263.282536
417.013454,776,266.318082
389.171663,776,269.856712
408.675998,776,273.38734
397.932989,776,276.409344
529.203782,776,279.397742
376.877409,776,282.547879
475.082197,776,285.711672
360.221449,776,288.450497
211.15252,776,290.684635
243.959026,776,293.146766
270.31745,776,295.612007
271.876451,776,297.862837
370.157185,776,300.049492
244.235509,776,302.490022
296.021487,776,304.949208
311.640507,776,307.266852
330.33746,776,309.437479
254.27219,776,311.823635
276.895726,776,314.278616
275.17195,776,316.65946
276.280786,776,318.836583
276.862456,776,321.144437
249.349103,776,323.608267
251.022189,776,326.076944
304.015689,776,328.32976
253.150139,776,330.605333
283.944559,776,333.071396
245.626017,776,335.536587
287.302982,776,337.81939
259.575186,776,340.078398
347.677179,776,342.547783
356.147651,776,345.017132
348.148355,776,347.361262
358.691387,776,349.59088
366.589988,776,351.996055
397.680311,776,354.452143
374.873333,776,356.852501
407.936189,776,359.089921
342.765168,776,361.454409
360.890084,776,363.909036
378.693423,776,366.347811
389.715001,776,368.565779
399.861891,776,370.863567
434.736599,776,373.326717
446.810405,776,375.789127
424.023572,776,378.015172
443.835603,776,380.210582
532.089063,776,382.65255
483.700085,776,385.101536
637.035626,776,387.393987
488.68203,776,389.566093
499.096842,776,391.964371
576.047474,776,394.401338
468.353251,776,396.753396
507.449251,776,398.939319
523.866675,776,401.267016
589.493101,776,403.704005
327.572408,776,406.126822
557.421755,776,408.299088
558.028518,776,410.559059
573.020962,776,413.000764
520.142317,776,415.437068
457.673785,776,417.668078
401.312438,776,419.86798
584.917401,776,422.322268
728.462163,776,424.764944
585.149042,776,427.064379
361.072828,776,429.242495
431.191223,776,431.63376
664.646538,776,434.081392
685.829634,776,436.433519
677.758965,776,438.618592
596.385949,776,440.935085
612.197408,776,443.380123
608.357412,776,445.811376
644.775275,776,447.992903
660.976662,776,450.245031
675.387285,776,452.699208
707.886339,776,455.149034
688.755346,776,457.395325
670.447518,776,459.587542
627.051139,776,462.02834
744.508173,776,464.475721
660.905159,776,466.771747
725.171954,776,468.943561
491.958588,776,471.347099
515.898548,776,473.806925
498.459861,776,476.170297
570.293043,776,478.316015
558.089575,776,480.637904
428.122228,776,483.088306
512.102914,776,485.528109
448.100557,776,487.706769
460.413733,776,489.952922
432.380145,776,492.413741
513.299437,776,494.874263
511.494695,776,497.1153
667.168447,776,499.324152
672.192096,776,501.773149
524.986718,776,504.221233
425.056046,776,506.517593
515.524608,776,508.704661
455.232203,776,511.103926
433.528018,776,513.564688
480.646607,776,515.923424
419.519842,776,518.096702
446.67348,776,520.43287
379.186025,776,522.883917
389.389687,776,525.317385
384.414041,776,527.505053
380.455679,776,529.802715
438.381035,776,532.254447
482.426891,776,534.708033
480.358863,776,536.92663
456.628302,776,539.158327
407.055368,776,541.60194
428.155185,776,544.04914
422.974866,776,546.320801
457.162742,776,548.515981
426.531464,776,550.942353
456.373951,776,553.387777
472.108158,776,555.727726
419.341016,776,557.920831
481.593046,776,560.280556
462.261359,776,562.740957
541.431178,776,565.138728
431.384558,776,567.320659
468.247623,776,569.614921
655.474947,776,572.055077
404.541642,776,574.514925
482.868603,776,576.712034
437.988595,776,578.943455
420.633804,776,581.393501
378.687232,776,583.847481
415.646602,776,586.122325
408.876865,776,588.320679
410.201666,776,590.756575
367.697564,776,593.209473
440.444182,776,595.52871
442.838084,776,597.722704
347.812343,776,600.097632
350.22,776,602.553024
387.470348,776,604.94138
388.733423,776,607.131002
562.98802,776,609.444594
724.808943,776,611.894503
504.90938,776,614.34505
626.411391,776,616.538179
631.35104,776,618.793398
494.975496,776,621.24779
678.000073,776,623.699187
518.285658,776,625.945329
533.806411,776,628.148386
565.13906,776,630.596214
442.509471,776,633.052614
453.865875,776,635.354023
306.197404,776,637.61265
386.240375,776,640.022246
457.506486,776,642.46588
407.396263,776,644.824691
334.994136,776,647.031846
306.595874,776,649.392483
360.054892,776,651.833783
346.088966,776,654.230142
331.503704,776,656.423856
331.437947,776,658.720932
344.454908,776,661.170323
354.517864,776,663.6181
330.708816,776,665.819347
301.17265,776,668.072745
303.289709,776,670.507822
305.596553,776,672.948192
316.568267,776,675.233682
294.6211,776,677.450353
325.707922,776,679.897118
302.436819,776,682.351109
318.982866,776,684.685982
300.267459,776,686.878958
318.687643,776,689.260299
308.710282,776,691.711112
298.714602,776,694.09299
294.013459,776,696.293207
323.923605,776,698.621628
286.279559,776,701.070069
269.298982,776,703.513907
313.465278,776,705.710166
312.129393,776,707.988577
329.65374,776,710.434562
357.876286,776,712.887056
292.395579,776,715.137801
276.923443,776,717.357436
285.83932,776,719.800397
318.517992,776,722.248208
294.650113,776,724.555332
369.576678,776,726.760644
296.862752,776,729.166415
289.95886,776,731.626986
283.124411,776,733.991502
299.377761,776,736.193615
303.609643,776,738.564064
396.979098,776,741.021932
355.484338,776,743.422784
399.524959,776,745.620038
350.253685,776,747.91971
258.282091,776,750.382754
703.860275,776,752.84917
322.336762,776,755.061876
767.671417,776,757.310172
398.557713,776,759.774139
311.081189,776,762.243078
422.724595,776,764.513999
491.345099,776,766.717079
446.678979,776,769.162093
366.478541,776,771.616928
377.474398,776,773.944817
395.49136,776,776.140552
470.466114,776,778.542586
553.336883,776,781.003188
493.560188,776,783.379068
367.749138,776,785.585233
459.318727,776,787.93449
464.611937,776,790.387355
486.069838,776,792.808713
344.034966,776,795.02453
417.021987,776,797.318577
301.069264,776,799.767573
366.681395,776,802.214949
342.790499,776,804.442051
313.782838,776,806.683362
420.60621,776,809.128284
389.101251,776,811.580181
334.811558,776,813.848339
373.047015,776,816.04833
325.582296,776,818.468289
407.505994,776,820.922348
434.864308,776,823.264583
434.690955,776,825.477764
350.8602,776,827.852608
352.904552,776,830.301012
302.411337,776,832.710793
351.811604,776,834.912387
343.161779,776,837.227532
251.281051,776,839.67834
316.107876,776,842.122561
270.87256,776,844.335316
305.985465,776,846.606496
364.508829,776,849.058877
299.921909,776,851.518699
342.113233,776,853.786925
273.749091,776,856.014628
302.712372,776,858.451891
347.866502,776,860.903285
371.256005,776,863.213619
515.546183,776,865.422797
523.880272,776,867.838135
417.797897,776,870.282681
427.242839,776,872.639704
457.669167,776,874.854116
463.359056,776,877.219579
409.067717,776,879.673258
450.09142,776,882.082047
456.913972,776,884.289364
484.459117,776,886.589278
427.400737,776,889.044022
433.396671,776,891.494816
613.617383,776,893.713584
440.988828,776,895.96013
520.321189,776,898.40692
499.652334,776,900.849847
583.497854,776,903.131971
486.757263,776,905.324551
435.984247,776,907.771775
560.695314,776,910.22215
520.273607,776,912.617568
415.376578,776,914.833262
528.710235,776,917.233035
548.512732,776,919.683949
414.980355,776,922.04769
444.019511,776,924.251814
418.689363,776,926.605536
506.035087,776,929.057026
409.761414,776,931.467386
437.359977,776,933.677312
441.034888,776,935.976508
600.215385,776,938.437925
691.102752,776,940.883897
641.917481,776,943.116164
706.407016,776,945.379898
739.196172,776,947.844862
647.482377,776,950.303819
543.436787,776,952.575446
428.416414,776,954.776916
683.271141,776,957.216711
658.106845,776,959.665045
493.492185,776,962.000553
454.824028,776,964.209
381.394592,776,966.609313
372.416106,776,969.059794
546.472076,776,971.434546
405.373128,776,973.646542
396.764855,776,975.98404
380.029759,776,978.437949
445.462561,776,980.872748
402.108571,776,983.066482
296.597214,776,985.371397
416.002751,776,987.831537
365.145185,776,990.285485
573.632882,776,992.502435
503.267951,776,994.750199
295.135923,776,997.20955
415.314568,776,999.669593
503.407529,776,1001.941808
495.742041,776,1004.147554
1013.384598,776,1006.600237
498.571301,776,1009.064477
517.545829,776,1011.393435
415.517322,776,1013.585538
502.784428,776,1015.980645
486.795906,776,1018.435042
542.094505,776,1020.810301
488.62688,776,1023.003389
503.664763,776,1025.354128
450.312912,776,1027.802531
403.408115,776,1030.221896
555.106748,776,1032.431188
509.757646,776,1034.735043
397.052583,776,1037.18486
443.152208,776,1039.627079
409.495491,776,1041.849538
493.790284,776,1044.104219
399.970351,776,1046.542758
406.058696,776,1049.004126
488.854493,776,1051.289107
456.508862,776,1053.493514
503.327483,776,1055.944609
531.939597,776,1058.397573
519.013497,776,1060.729012
518.789426,776,1062.947762
480.232087,776,1065.342104
419.857666,776,1067.802917
449.466957,776,1070.175274
386.375511,776,1072.386875
405.313747,776,1074.725738
424.022188,776,1077.17484
424.906264,776,1079.609212
495.839005,776,1081.829491
446.626104,776,1084.126801
451.397909,776,1086.574194
400.977527,776,1089.018416
404.900402,776,1091.254458
395.852532,776,1093.496602
376.825613,776,1095.947953
385.539923,776,1098.39175
403.35742,776,1100.67853
406.334127,776,1102.891257
548.028085,776,1105.314301
432.422774,776,1107.760753
397.675874,776,1110.094274
319.959343,776,1112.291969
342.017012,776,1114.690868
349.381505,776,1117.150395
410.854694,776,1119.537739
364.99644,776,1121.744693
302.234222,776,1124.09241
437.740587,776,1126.628469
372.32918,776,1129.057824
295.31288,776,1131.257938
216.125513,776,1133.553774
322.97962,776,1136.011606
276.751491,776,1138.471579
283.312673,776,1140.705728
339.374836,776,1142.958091
302.13849,776,1145.408662
259.930718,776,1147.858588
286.321018,776,1150.141086
308.391152,776,1152.354647
356.404455,776,1154.806494
360.868641,776,1157.254328
313.66472,776,1159.565675
377.7518,776,1161.764765
399.542885,776,1164.162622
323.073484,776,1166.605101
334.619628,776,1168.967247
298.988398,776,1171.163847
322.987521,776,1173.513271
302.363928,776,1175.960724
374.286532,776,1178.391498
354.672163,776,1180.604794
486.104489,776,1182.903063
316.553503,776,1185.362457
282.743013,776,1187.81927
419.47235,776,1190.064888
356.90936,776,1192.293488
344.602932,776,1194.52211
351.126277,776,1196.757009
314.757547,776,1198.962125
321.93201,776,1201.12798
263.250386,776,1203.575822
325.079209,776,1206.030852
271.263313,776,1208.33642
257.825365,776,1210.499756
158.270446,776,1212.894776
240.573689,776,1215.350838
247.040125,776,1217.723627
278.703401,776,1219.895807
346.220021,776,1222.19149
263.183566,776,1224.641425
206.690627,776,1227.082798
269.26069,776,1229.241761
312.352143,776,1231.479081
339.317526,776,1233.935376
373.075064,776,1236.382786
348.220776,776,1238.614688
303.807121,776,1240.781914
310.819254,776,1243.220904
340.667707,776,1245.664473
319.632576,776,1247.991695
343.362512,776,1250.154925
347.097097,776,1252.525682
380.163204,776,1254.974187
386.311274,776,1257.35454
396.667254,776,1259.53197
394.221264,776,1261.815403
367.775932,776,1264.26722
347.191158,776,1266.730662
347.67125,776,1268.911871
353.195476,776,1271.132683
355.279859,776,1273.581486
342.841171,776,1276.031478
420.330453,776,1278.281456
378.449994,776,1280.43868
366.100188,776,1282.852073
345.894776,776,1285.307496
322.849471,776,1287.640725
321.739863,776,1289.810281
385.796999,776,1292.167114
238.513216,776,1294.627747
181.929357,776,1297.032215
168.96362,776,1299.200079
378.599735,776,1301.494217
230.703207,776,1303.954028
323.617532,776,1306.411701
354.281596,776,1308.599276
142.294432,776,1310.809548
143.475876,776,1313.270343
277.218929,776,1315.730757
328.93357,776,1317.99758
254.981066,776,1320.155535
309.685227,776,1322.585698
262.022393,776,1325.045116
280.023165,776,1327.377411
377.006925,776,1329.542478
251.282213,776,1331.89729
298.679041,776,1334.350832
298.627997,776,1336.764167
241.623623,776,1338.945246
245.678684,776,1341.225129
299.953573,776,1343.686368
238.361234,776,1346.144756
236.840329,776,1348.343053
217.000892,776,1350.547791
271.33425,776,1352.99912
253.503835,776,1355.455429
214.933793,776,1357.715443
239.695217,776,1359.89158
200.774408,776,1362.30636
225.667239,776,1364.758518
228.461207,776,1367.100828
226.28065,776,1369.285477
284.814964,776,1371.619257
402.21557,776,1374.07378
250.473461,776,1376.47973
361.66844,776,1378.649785
195.508499,776,1380.920445
269.9762,776,1383.37847
217.370572,776,1385.826292
248.593685,776,1388.023288
251.106482,776,1390.222596
305.570017,776,1392.669529
328.431447,776,1395.124506
296.295559,776,1397.408765
267.158599,776,1399.569562
258.562116,776,1401.974038
265.260685,776,1404.404247
219.566457,776,1406.75677
285.878753,776,1408.925983
290.415114,776,1411.263285
222.451349,776,1413.712173
282.617095,776,1416.125662
263.171048,776,1418.305764
243.389697,776,1420.569107
289.370978,776,1423.014026
299.335865,776,1425.467429
317.060626,776,1427.668963
298.965029,776,1429.863724
301.367891,776,1432.317123
249.552594,776,1434.766521
277.283782,776,1437.056458
304.44646,776,1439.233742
308.569126,776,1441.639104
277.673996,776,1444.088938
325.741822,776,1446.439256
317.771316,776,1448.607474
322.845007,776,1450.934981
295.225368,776,1453.384785
286.851944,776,1455.805173
276.944522,776,1457.986587
318.003205,776,1460.255073
265.89724,776,1462.700201
212.971223,776,1465.144107
231.575092,776,1467.355793
213.075001,776,1469.551368
234.663251,776,1471.996174
251.988019,776,1474.441607
229.491872,776,1476.721792
268.693502,776,1478.893106
213.415719,776,1481.298393
245.262464,776,1483.744225
214.461457,776,1486.094671
194.841369,776,1488.278256
195.050151,776,1490.616066
206.432383,776,1493.070889
212.232833,776,1495.488943
232.409827,776,1497.666015
211.845135,776,1499.937671
231.63948,776,1502.376627
217.301173,776,1504.810005
208.132597,776,1507.019302
240.941884,776,1509.221604
237.451344,776,1511.667528
238.016176,776,1514.107661
215.650532,776,1516.389876
196.775729,776,1518.55201
214.811868,776,1520.95137
224.103503,776,1523.398778
217.778398,776,1525.742486
231.396304,776,1527.916462
230.900032,776,1530.244861
228.057721,776,1532.69268
227.662848,776,1535.122888
210.422745,776,1537.30999
226.475514,776,1539.575234
234.983922,776,1542.019024
265.828825,776,1544.461087
228.435806,776,1546.682537
269.48112,776,1548.876689
223.891739,776,1551.323914
248.663171,776,1553.770294
252.203227,776,1556.052608
308.557923,776,1558.246727
270.245586,776,1560.639109
238.220557,776,1563.084507
218.448537,776,1565.428347
220.429364,776,1567.604535
242.717742,776,1569.927444
219.394841,776,1572.381427
276.173851,776,1574.809742
281.211718,776,1576.960945
276.805258,776,1579.21841
310.79049,776,1581.666353
280.813992,776,1584.111657
243.64951,776,1586.333127
288.861372,776,1588.522862
