#{"t_start": 1648031804.4773927, "env_id": null}
r,l,t
104.899971,1674,5.098048
97.851098,1674,10.104815
100.969033,1674,15.138789
99.761269,1674,20.151566
67.860959,1674,25.150715
99.65279,1674,30.159245
175.303236,1674,35.161801
127.302438,1674,40.164183
111.555085,1674,45.153544
152.479543,1674,50.146868
233.046898,1674,55.149597
105.400696,1674,60.154406
103.32312,1674,65.146784
153.346235,1674,70.144127
91.710634,1674,75.161133
134.85334,1674,80.148989
141.597097,1674,85.128167
114.578785,1674,90.12911
110.771444,1674,95.129059
142.009376,1674,100.13002
103.524525,1674,105.125526
111.980489,1674,110.135487
159.685406,1674,115.150897
142.839998,1674,120.157263
115.778301,1674,125.156297
125.793259,1674,130.17869
151.090432,1674,135.208645
116.210247,1674,140.205532
109.251274,1674,145.219482
138.40886,1674,150.209951
109.034654,1674,155.216538
127.573875,1674,160.203362
99.936533,1674,165.205317
86.061813,1674,170.204628
83.314101,1674,175.19822
116.455273,1674,180.191546
108.06004,1674,185.203547
110.401531,1674,190.218155
117.939028,1674,195.253178
136.273021,1674,200.239537
49.085349,1674,205.233897
122.188095,1674,210.200223
83.361885,1674,215.190593
83.856173,1674,220.163145
79.616828,1674,225.163975
78.577647,1674,230.160882
79.319808,1674,235.136846
79.636562,1674,240.081844
107.734435,1674,245.049544
48.055311,1674,250.029492
91.677029,1674,254.774655
71.622913,1674,259.079378
48.540874,1674,264.067948
110.560205,1674,269.006696
99.84986,1674,273.934185
93.735147,1674,278.868089
69.544845,1674,283.843973
96.710267,1674,288.808511
94.51272,1674,293.759065
168.71582,1674,298.70594
66.30136,1674,303.669961
44.091769,1674,308.569017
127.881657,1674,313.50156
108.890968,1674,318.456675
147.486036,1674,323.44465
73.374536,1674,328.384966
78.67237,1674,333.284654
79.814985,1674,338.193681
74.557611,1674,343.122003
101.693663,1674,348.096335
100.094994,1674,353.083269
143.797349,1674,358.079824
84.73695,1674,363.056941
101.077754,1674,367.9802
104.352898,1674,372.893487
135.832704,1674,377.846792
177.543762,1674,382.887821
170.328689,1674,387.871168
158.824816,1674,392.833692
177.515948,1674,397.790852
128.838828,1674,402.722375
164.365142,1674,407.649241
211.940613,1674,412.56991
231.007686,1674,417.552686
197.414939,1674,422.5163
163.771038,1674,427.490606
158.509069,1674,432.433904
150.903944,1674,437.354006
191.150652,1674,442.305396
184.256365,1674,447.218087
155.007899,1674,452.187614
169.95327,1674,457.131094
165.228176,1674,462.096255
125.570125,1674,466.980101
124.548568,1674,471.928495
212.861192,1674,476.901775
166.629078,1674,481.871167
211.299401,1674,486.813848
156.526397,1674,491.761529
174.828273,1674,496.645195
198.74452,1674,501.55166
148.491565,1674,506.496155
156.343653,1674,511.457431
153.136618,1674,516.424567
203.010384,1674,521.346644
137.688325,1674,526.294355
138.227229,1674,531.216026
134.047261,1674,536.202568
131.204137,1674,541.206148
154.326779,1674,546.183799
124.258177,1674,551.153738
134.052999,1674,556.086017
59.259737,1674,561.010273
117.093262,1674,565.929366
137.688856,1674,570.860857
193.699719,1674,575.838416
163.595213,1674,580.796665
160.284723,1674,585.743006
217.600852,1674,590.639998
80.357998,1674,595.544693
99.635953,1674,600.468552
102.731413,1674,605.446254
169.698308,1674,610.440001
165.748716,1674,615.400933
123.815698,1674,620.325418
93.329479,1674,625.256933
104.188837,1674,630.17643
144.261715,1674,635.125974
91.386638,1674,640.043191
106.081377,1674,645.005128
111.01022,1674,649.980564
94.528601,1674,654.872847
115.47316,1674,659.766117
169.353305,1674,664.690992
137.608779,1674,669.612681
117.730457,1674,674.567662
134.662609,1674,679.482702
106.88812,1674,684.461694
149.915752,1674,689.420982
123.800803,1674,694.333868
168.406747,1674,699.280174
158.304737,1674,704.260711
133.186126,1674,709.204932
181.012634,1674,714.130738
150.146517,1674,719.087263
132.811622,1674,723.982137
223.440419,1674,728.883583
163.541654,1674,733.808118
189.727571,1674,738.726197
