#{"t_start": 1648034050.9089038, "env_id": null}
r,l,t
130.07114,1674,5.062808
132.310579,1674,9.971045
111.347333,1674,14.925007
107.751263,1674,19.919747
121.865132,1674,24.91188
157.02897,1674,29.895141
110.118419,1674,34.882514
80.583112,1674,39.838619
156.269452,1674,44.772512
90.311034,1674,49.762076
163.61478,1674,54.752041
103.363134,1674,59.741374
133.802047,1674,64.742736
181.112645,1674,69.692023
188.866748,1674,74.649417
129.120929,1674,79.550876
116.942297,1674,84.485401
155.274506,1674,89.47427
132.041262,1674,94.427207
204.844074,1674,99.384108
139.440788,1674,104.31042
159.666403,1674,109.286741
151.941895,1674,114.253296
185.005169,1674,119.223822
203.465937,1674,124.180377
199.340352,1674,129.158924
194.583314,1674,134.098807
195.236487,1674,139.01875
190.876235,1674,143.945041
174.293904,1674,148.900957
172.268922,1674,153.87733
200.31332,1674,158.825123
116.275678,1674,163.774003
177.01503,1674,168.720741
188.309127,1674,173.631223
176.401603,1674,178.578586
194.25631,1674,183.559936
170.457061,1674,188.524597
139.835829,1674,193.49131
204.872666,1674,198.425827
196.416323,1674,203.344724
239.117405,1674,208.279019
246.711007,1674,213.226347
199.407243,1674,218.157827
204.552768,1674,223.085552
216.952932,1674,228.030439
255.502438,1674,232.930874
194.760911,1674,237.857577
195.408416,1674,242.843311
224.305278,1674,247.765404
229.681317,1674,252.714088
197.027795,1674,257.618147
226.172694,1674,262.560449
183.554482,1674,267.485173
276.642412,1674,272.41187
273.601503,1674,277.365794
232.265075,1674,282.32856
246.342704,1674,287.274297
242.258525,1674,292.142385
234.762564,1674,297.013844
234.956354,1674,301.91085
226.330761,1674,306.851171
231.200848,1674,311.809457
251.178147,1674,316.761648
212.295501,1674,321.691203
183.652466,1674,326.58484
228.832914,1674,331.511355
234.255345,1674,336.427043
162.1434,1674,341.322345
216.839314,1674,346.265854
224.091713,1674,351.216468
208.98233,1674,356.111788
233.536034,1674,361.000464
136.08358,1674,365.916153
190.721703,1674,370.860072
194.610945,1674,375.803946
141.885145,1674,380.740839
186.425782,1674,385.686958
201.944018,1674,390.628106
193.042293,1674,395.545381
233.149061,1674,400.519143
242.744713,1674,405.457848
224.425066,1674,410.43902
202.211626,1674,415.40048
194.889168,1674,420.3326
202.389017,1674,425.259954
185.953977,1674,430.1508
161.943079,1674,435.112918
191.098985,1674,440.032798
177.904053,1674,444.909473
206.056166,1674,449.83816
173.847035,1674,454.777857
138.683325,1674,459.679151
179.813383,1674,464.582622
178.576615,1674,469.486279
149.559154,1674,474.420214
165.619447,1674,479.338458
143.955179,1674,484.276018
181.491108,1674,489.232566
167.739889,1674,494.164894
159.506998,1674,499.128649
159.175424,1674,504.052083
154.968984,1674,508.999179
145.684081,1674,513.961489
192.215231,1674,518.91133
179.720637,1674,523.849246
180.418322,1674,528.805552
137.092294,1674,533.726865
166.261955,1674,538.669405
153.682074,1674,543.584676
200.247519,1674,548.580035
181.466444,1674,553.539559
160.698846,1674,558.487837
191.965871,1674,563.405331
215.605833,1674,568.331822
256.989457,1674,573.261164
163.77936,1674,578.187756
193.537676,1674,583.114829
224.572596,1674,588.049519
159.10447,1674,592.943018
229.673383,1674,597.855135
210.458302,1674,602.785679
209.192894,1674,607.711639
180.385695,1674,612.628752
139.36349,1674,617.558232
165.053318,1674,622.487004
174.166462,1674,627.412295
180.516847,1674,632.32497
214.149289,1674,637.236884
200.745374,1674,642.153417
154.556903,1674,647.080105
157.859436,1674,651.993369
135.615032,1674,656.908082
150.371538,1674,661.842454
175.531887,1674,666.778123
187.876625,1674,671.693152
172.866891,1674,676.614731
167.420237,1674,681.550992
151.881531,1674,686.486686
152.753289,1674,691.418988
127.565578,1674,696.351159
138.848175,1674,701.295613
145.199141,1674,706.238535
164.792268,1674,711.148175
145.899065,1674,716.060838
169.020025,1674,720.994355
111.824325,1674,725.940663
135.801803,1674,730.865562
146.442616,1674,735.780126
