#{"t_start": 1649474202.0779693, "env_id": null}
r,l,t
335.868017,776,4.727255
651.595483,776,5.744179
785.280803,776,12.39989
433.428135,776,13.821804
296.98594,776,15.279729
456.507605,776,21.929356
345.628991,776,23.13965
632.582763,776,29.581664
357.584638,776,30.733915
343.668282,776,32.025311
494.674102,776,38.375372
612.346968,776,39.568052
606.853549,776,40.810398
266.688991,776,47.199559
1167.826603,776,48.518981
484.928286,776,55.054754
320.164399,776,56.229043
246.079302,776,57.48537
689.55715,776,63.846205
729.056696,776,65.030874
289.71093,776,66.337859
559.416041,776,72.744122
565.977249,776,74.019463
428.812028,776,80.565338
213.955141,776,81.749227
293.991268,776,82.973339
532.308934,776,89.478173
304.23027,776,90.638479
684.219991,776,91.957692
733.706832,776,98.51492
454.295274,776,99.780338
388.252031,776,106.203425
197.34159,776,107.307621
583.461027,776,108.570955
706.323432,776,115.089951
313.343812,776,116.313268
477.727783,776,122.720496
804.207674,776,123.833308
1324.965055,776,125.057227
974.707387,776,131.355772
481.406213,776,132.484986
739.560186,776,133.753334
625.637328,776,140.038958
1278.949833,776,141.240253
610.930827,776,147.695479
258.924393,776,148.862725
517.097639,776,150.088547
860.404768,776,156.466481
642.836333,776,157.672346
1295.202944,776,158.916247
1118.703179,776,165.229814
996.200601,776,166.437083
558.900228,776,172.814304
950.046324,776,173.902502
815.037489,776,175.043141
977.35044,776,181.389847
813.918474,776,182.693177
584.301865,776,183.921138
1592.774022,776,190.136826
1002.711447,776,191.321481
1289.123652,776,197.67945
712.404673,776,198.858112
884.662178,776,200.08141
894.699032,776,206.395948
1141.332657,776,207.568638
933.097672,776,214.020891
1203.914717,776,215.080654
1600.161727,776,216.203277
870.054758,776,222.432115
1365.625763,776,223.581354
1032.295127,776,224.692957
1040.538902,776,230.923771
1164.207282,776,232.139469
1123.405811,776,238.382429
1067.90308,776,239.455578
1082.15753,776,240.653273
1041.311777,776,246.92216
1081.547456,776,248.080813
886.460584,776,249.268665
1198.904167,776,255.591259
1074.495799,776,256.77793
1596.564136,776,263.130007
1018.712283,776,264.253836
883.417284,776,265.43029
906.098796,776,271.892563
864.575064,776,273.027778
1340.525671,776,274.216647
1351.534186,776,280.510161
1136.869948,776,281.749286
1265.738193,776,288.332088
996.605903,776,289.451105
1103.19166,776,290.698238
1141.569145,776,297.105066
1032.380618,776,298.23109
885.420985,776,299.400152
761.942553,776,305.857024
686.640329,776,307.153203
1015.409212,776,313.722979
970.011921,776,314.913061
1112.248002,776,316.316531
1219.293158,776,322.932446
1060.439624,776,324.185643
1031.646176,776,330.673563
1018.223652,776,331.845236
1167.122781,776,333.082984
948.938839,776,339.319921
1097.37868,776,340.547238
1404.741018,776,341.693122
1225.767953,776,348.060499
972.340409,776,349.173728
1344.219884,776,355.4937
1126.470698,776,356.660361
915.832452,776,357.878051
1068.232796,776,364.211307
1067.772616,776,365.282869
971.807982,776,366.534214
1024.031337,776,372.907163
991.395929,776,374.049652
1099.107172,776,380.349111
1163.5128,776,381.607492
1271.764544,776,382.842229
1047.482418,776,389.152433
1024.514113,776,390.336828
1113.814068,776,391.60418
1174.288428,776,397.870827
898.069909,776,399.018461
1252.569075,776,405.523731
1068.921656,776,406.599932
960.454091,776,407.748562
1064.785998,776,414.07614
1172.268216,776,415.320975
984.170264,776,421.689851
1002.260136,776,422.775547
1284.762039,776,423.984455
856.769967,776,430.428389
1468.914939,776,431.628073
1208.366126,776,432.849786
1245.06902,776,439.27998
1052.484486,776,440.485672
988.843979,776,446.938698
1117.691422,776,448.096937
1105.503816,776,449.431248
1166.944815,776,455.78249
976.037638,776,456.953359
1210.462423,776,458.175871
1098.727015,776,464.649885
1104.300733,776,465.907028
943.285793,776,472.4733
1394.826679,776,473.61735
1043.785981,776,474.878291
1127.603387,776,481.405584
1082.834194,776,482.53121
948.591738,776,483.859025
959.01125,776,490.321981
926.70925,776,491.534687
994.105056,776,497.989064
921.490868,776,499.149327
979.031308,776,500.396244
1089.218043,776,506.903704
1249.638644,776,508.118042
1463.442415,776,514.562758
1249.227117,776,515.727564
1038.329684,776,517.047664
1060.684841,776,523.779572
1004.673725,776,524.982855
1043.698221,776,526.214694
1138.902673,776,532.766792
1150.805901,776,533.985092
994.248623,776,540.579803
1096.061739,776,541.685903
1220.781308,776,542.898586
1079.074568,776,549.503669
1163.229355,776,550.654929
1178.00546,776,551.88565
1195.786585,776,558.466523
1285.038981,776,559.636793
939.890529,776,566.288668
1261.035263,776,567.497968
1061.403694,776,568.723687
1256.82779,776,575.158135
1269.161433,776,576.246302
1154.085157,776,577.574101
1323.047646,776,584.507201
1056.227242,776,585.674847
1134.737318,776,593.443619
1136.284565,776,594.943614
990.156128,776,596.55547
1046.745501,776,603.843668
1274.582546,776,605.022929
1158.169806,776,606.44707
1007.662304,776,613.352368
1285.07374,776,614.618115
1101.67285,776,621.346339
1244.518716,776,622.515998
1167.295264,776,623.829295
1258.973118,776,630.756737
1304.463294,776,631.989444
1240.142022,776,638.85588
1151.028304,776,640.066156
1234.368998,776,641.363441
883.330078,776,648.36217
1141.619935,776,649.645528
1155.862525,776,650.966609
1050.573742,776,657.738518
907.572869,776,658.912585
1139.485552,776,665.89529
1201.509466,776,667.169051
1107.261331,776,668.562499
1012.814088,776,675.85479
1232.145654,776,677.253392
1149.312167,776,678.568773
930.448802,776,685.66797
1054.852079,776,686.976353
1122.00167,776,694.142791
951.032937,776,695.356724
1117.608073,776,696.744186
1003.630804,776,703.80614
1172.790257,776,705.130139
1249.620557,776,706.467542
1104.094705,776,713.338372
1350.640125,776,714.659793
1076.772546,776,721.776349
1093.684829,776,723.120156
1132.071735,776,724.446409
1141.297655,776,731.509478
1118.825944,776,732.919543
1050.037013,776,739.840439
1178.391666,776,741.02658
1201.222502,776,742.244882
1227.367268,776,748.941254
1109.699869,776,750.096496
1210.587082,776,751.431926
1061.114609,776,758.035429
1204.398501,776,759.183074
1192.698078,776,766.042773
1111.380041,776,767.231454
1185.41535,776,768.554391
1200.926701,776,775.323341
1146.976263,776,776.613788
1160.795377,776,777.80546
1028.350964,776,784.714945
1091.431694,776,785.919816
968.416068,776,792.580098
1130.321765,776,793.719561
1213.717561,776,794.943864
1288.981482,776,801.727052
1174.121199,776,802.936153
1099.568622,776,804.244341
1219.917502,776,810.710358
1163.66569,776,811.88921
1201.797136,776,818.355847
1092.318134,776,819.49048
1157.212545,776,820.710197
1127.399758,776,827.14708
1204.88964,776,828.282707
1153.134326,776,829.538461
1138.394852,776,836.17482
1144.113771,776,837.404137
1153.858116,776,844.147499
1064.937592,776,845.301248
1161.942037,776,846.532151
1307.027198,776,852.931891
1225.629124,776,854.078526
1275.313102,776,860.581426
1207.208471,776,861.715048
1208.39157,776,862.912741
1238.196682,776,869.358011
1136.054417,776,870.488663
1201.248359,776,871.72849
1213.545526,776,878.125772
1272.843808,776,879.278439
1288.142657,776,885.761302
1259.849,776,886.891064
1228.095654,776,888.102338
1214.883389,776,894.717762
1071.413595,776,895.882005
1209.964675,776,897.162761
1231.186817,776,903.554171
1254.386642,776,904.732932
1365.60221,776,911.344634
1296.159528,776,912.495277
1142.093331,776,913.783638
1191.16969,776,920.600732
1223.442298,776,921.760895
1270.201658,776,923.055171
1233.738364,776,929.777185
1142.216626,776,930.982382
1233.69405,776,937.540626
1221.880237,776,938.668242
1166.12674,776,939.887454
1239.313142,776,946.302562
1283.910283,776,947.457806
1158.317697,776,953.961499
1259.676753,776,955.090137
1236.311961,776,956.289818
1244.278246,776,962.758382
1257.754886,776,963.882004
1246.961531,776,965.117723
1227.4141,776,971.54198
1202.000197,776,972.702128
1225.563379,776,979.274542
1232.321655,776,980.402568
1238.651418,776,981.602659
1230.71643,776,988.050319
1206.041292,776,989.172928
1314.536356,776,990.418668
1259.040062,776,996.819312
1236.51338,776,997.983578
1394.088512,776,1004.453567
1309.635977,776,1005.5762
1329.092269,776,1006.783494
1184.139573,776,1013.224746
1265.161326,776,1014.353362
1203.471254,776,1015.60409
1267.790639,776,1022.017267
1212.509295,776,1023.191109
1225.405751,776,1029.662234
1207.665421,776,1030.791847
1244.661616,776,1032.018551
1197.252851,776,1038.43039
1207.743772,776,1039.581035
1314.046035,776,1046.098535
1162.853669,776,1047.229799
1383.020975,776,1048.421183
1140.533405,776,1054.882221
1227.749904,776,1056.007448
1266.10561,776,1057.23693
1173.04132,776,1063.641484
1247.034889,776,1064.786701
1303.359814,776,1071.274344
1278.078503,776,1072.399965
1209.280816,776,1073.586215
1190.726712,776,1080.036379
1181.723326,776,1081.164469
1248.201212,776,1082.408189
1290.036513,776,1088.801191
1262.292027,776,1089.967837
1402.65702,776,1096.443917
1132.683258,776,1097.570943
1290.079448,776,1098.776625
1177.621461,776,1105.211356
1233.420021,776,1106.338381
1112.667819,776,1107.584097
1189.919882,776,1113.97504
1179.589848,776,1115.137695
1184.894038,776,1121.605024
1227.549238,776,1122.730695
1321.15992,776,1123.946996
1206.548533,776,1130.382815
1248.6484,776,1131.527866
1274.293587,776,1132.779603
1180.363382,776,1139.159747
1260.960602,776,1140.337415
1226.497323,776,1146.791252
1158.122396,776,1147.923784
1235.117636,776,1149.148401
1231.525211,776,1155.713789
1206.264454,776,1156.887856
1175.223374,776,1163.490902
1092.292691,776,1164.616926
1209.231462,776,1165.806617
1295.811896,776,1172.266858
1196.406023,776,1173.393608
1198.613449,776,1174.629332
1201.040872,776,1181.046877
1225.230043,776,1182.203517
1173.350188,776,1188.691257
1293.108155,776,1189.818281
1272.077762,776,1191.006956
1188.094845,776,1197.445621
1304.957267,776,1198.572253
1305.769964,776,1199.815384
1337.193286,776,1206.21202
1118.767361,776,1207.378079
1259.568687,776,1213.857949
1147.786882,776,1214.977575
1219.393636,776,1216.190779
1255.407474,776,1222.610461
1326.488554,776,1223.734073
1200.043877,776,1224.982208
1328.477999,776,1231.378791
1235.1853,776,1232.546613
1210.855027,776,1239.020722
1389.101674,776,1240.138338
1365.270775,776,1241.36045
1213.33305,776,1247.765476
1199.861662,776,1248.90573
1203.759012,776,1255.402019
1219.408373,776,1256.525042
1295.881882,776,1257.704115
1188.113689,776,1264.157131
1256.230283,776,1265.281409
1225.632837,776,1266.509627
1305.931434,776,1272.924339
1214.120902,776,1274.063967
1178.615275,776,1280.55164
1275.080701,776,1281.668655
1335.106397,776,1282.856736
1284.241403,776,1289.292485
1261.856701,776,1290.42151
1259.213002,776,1291.666643
1302.991187,776,1298.065452
1288.321492,776,1299.218208
1309.674611,776,1305.696694
1287.870631,776,1306.816279
1283.635078,776,1308.019078
1244.816787,776,1314.447719
1336.803214,776,1315.56933
1178.582302,776,1316.812464
1205.454345,776,1323.189453
1298.708073,776,1324.354707
1264.680694,776,1330.818588
1257.568377,776,1331.949213
1514.397727,776,1333.160523
1253.044699,776,1339.78621
1337.701092,776,1340.987303
1187.044742,776,1347.959806
1287.543422,776,1349.145495
1453.225033,776,1350.391221
1174.884612,776,1357.286369
1260.802649,776,1358.517227
1192.563086,776,1359.865589
1245.313236,776,1366.967128
1309.011714,776,1368.297338
1261.000976,776,1375.505893
1356.268204,776,1376.835102
1242.934396,776,1378.225367
1258.697492,776,1385.627105
1367.415788,776,1386.921283
1212.414554,776,1388.37911
1234.67207,776,1395.673744
1356.895665,776,1397.046992
1276.919859,776,1404.337622
1288.477722,776,1405.57788
1284.375098,776,1406.936115
1234.451154,776,1414.082276
1314.461056,776,1415.401474
1289.29882,776,1416.791749
1219.083982,776,1424.012315
1304.195521,776,1425.339521
1287.497324,776,1432.627149
1308.537646,776,1433.913319
1232.301073,776,1435.205087
1219.790532,776,1441.764004
1257.528425,776,1442.914679
1225.907544,776,1444.181831
1271.192226,776,1450.693952
1194.69195,776,1451.989313
1176.462343,776,1458.641276
1270.557423,776,1459.821532
1264.791453,776,1461.055058
1248.097729,776,1467.742733
1242.606859,776,1468.914387
1223.157637,776,1475.759812
1195.135798,776,1476.92046
1255.580043,776,1478.14218
1270.084189,776,1484.854384
1231.347436,776,1486.243456
1271.959421,776,1487.440244
1294.158619,776,1494.243259
1241.815874,776,1495.376512
1220.858857,776,1502.961662
1307.469116,776,1504.4355
1277.864499,776,1506.048182
1250.82396,776,1515.014666
1256.241123,776,1516.594323
1225.430788,776,1518.164367
1237.420142,776,1527.046166
1177.617454,776,1528.600198
1254.815763,776,1537.224189
1232.755412,776,1538.331374
1292.105778,776,1539.662781
1220.089435,776,1546.313827
1249.76962,776,1547.441957
1308.688327,776,1548.718713
1289.233727,776,1556.09697
1285.087647,776,1557.237327
1305.002792,776,1564.244586
1245.865822,776,1565.488222
1203.413038,776,1566.910727
1216.856071,776,1574.030508
1210.060246,776,1575.223201
1277.129646,776,1581.954603
1257.961042,776,1583.072619
1286.004694,776,1584.253279
1219.72577,776,1590.827022
1219.644881,776,1592.028901
1272.917158,776,1593.379333
1199.775166,776,1599.883605
1250.974956,776,1601.091885
1258.308014,776,1607.821977
1279.713812,776,1608.944705
1220.408846,776,1610.199652
1208.72624,776,1616.831789
1248.047899,776,1617.967012
1194.379689,776,1619.200754
1241.083436,776,1625.889494
1249.545196,776,1627.168719
1196.195732,776,1633.572521
1201.571329,776,1634.701158
1209.288676,776,1635.889831
1313.095254,776,1642.356197
1264.568015,776,1643.487226
1254.763929,776,1644.715344
1213.976587,776,1651.098986
1221.042375,776,1652.258632
1209.483893,776,1658.729719
1221.300423,776,1659.863375
1250.140141,776,1661.202729
1206.286661,776,1668.415046
1226.81501,776,1669.454113
1226.022109,776,1670.57181
1243.390295,776,1677.2376
1211.886064,776,1678.34374
1258.679982,776,1684.729163
1238.150849,776,1685.937848
1294.895825,776,1687.041434
1239.916788,776,1693.397402
1285.536406,776,1694.441606
1227.535298,776,1700.775007
1299.291266,776,1701.846269
1252.785768,776,1702.980888
1176.803962,776,1709.389246
1260.442517,776,1710.482343
1233.526011,776,1711.817744
1237.605974,776,1718.653672
1213.023551,776,1719.848169
1181.603293,776,1726.441514
1278.551181,776,1727.633342
1280.953082,776,1728.781334
1206.944821,776,1735.359482
1216.564675,776,1736.449342
1265.159184,776,1737.649734
1310.763756,776,1744.382195
1480.21068,776,1745.51411
1223.310782,776,1751.946787
1184.44752,776,1753.023766
1195.046417,776,1754.191348
1429.259469,776,1761.033178
1290.719601,776,1762.237866
1246.213174,776,1763.386969
1257.409355,776,1769.688641
1235.842946,776,1770.810797
1263.595923,776,1777.203521
1295.549479,776,1778.277404
1215.223129,776,1779.439461
1303.572664,776,1785.851789
1250.165672,776,1786.949371
1255.740554,776,1793.389697
1286.674675,776,1794.465262
1232.393383,776,1795.582906
1258.724502,776,1801.964073
1264.876199,776,1803.034158
1264.682904,776,1804.195214
1302.904656,776,1810.538096
1254.429623,776,1811.621664
1221.056856,776,1818.03632
1334.255163,776,1819.12531
1230.166015,776,1820.255338
1296.312017,776,1826.627166
1249.628565,776,1827.701142
1227.640517,776,1828.865178
1282.831651,776,1835.20671
1254.812408,776,1836.307292
1247.775201,776,1842.705291
1330.815513,776,1843.791278
1162.575231,776,1844.970351
1250.001743,776,1851.649812
1320.715089,776,1852.747809
1250.543064,776,1854.059571
1254.42656,776,1860.663529
1262.892187,776,1861.787553
1246.17305,776,1868.284421
1238.025409,776,1869.501529
1264.425628,776,1870.682191
1261.628701,776,1877.195059
1281.763219,776,1878.272039
1278.522741,776,1884.70159
1222.707789,776,1885.777568
1255.867614,776,1886.890157
1288.231976,776,1893.346798
1266.891089,776,1894.421776
1150.965104,776,1895.583833
1232.447834,776,1901.926926
1196.038341,776,1903.017918
1255.909234,776,1909.437596
1224.409747,776,1910.513574
1265.675056,776,1911.646607
1265.575964,776,1918.03077
1293.528628,776,1919.112754
1211.124057,776,1920.290827
1261.487129,776,1926.629773
1236.798201,776,1927.728773
1204.064293,776,1934.161558
1158.462643,776,1935.298104
1289.645099,776,1936.424729
1339.766122,776,1942.837406
1267.438612,776,1943.937001
1255.635464,776,1945.137095
1274.035843,776,1951.550175
1202.027283,776,1952.687808
1338.131187,776,1959.190275
1217.629472,776,1960.271259
1285.764982,776,1961.492985
1279.722217,776,1968.214886
1288.927405,776,1969.365527
1355.811276,776,1970.526198
1258.906896,776,1976.868154
1256.420965,776,1978.016197
1215.351973,776,1984.447108
1313.944973,776,1985.522666
1213.797667,776,1986.688818
1376.06347,776,1993.053787
1233.704503,776,1994.136775
1202.718863,776,2000.732543
1296.553993,776,2001.969252
1240.671769,776,2003.218988
1351.703684,776,2010.286274
1225.427081,776,2011.351829
1282.852984,776,2012.519481
1215.03413,776,2019.377301
1324.844957,776,2020.529348
1264.497258,776,2026.795023
1286.037299,776,2027.872002
1266.859382,776,2028.998611
1297.049078,776,2035.442533
1240.03092,776,2036.539218
1195.244292,776,2037.740905
1211.799117,776,2044.205555
1301.210656,776,2045.323599
1265.468919,776,2051.869969
1247.710408,776,2052.963964
1290.785252,776,2054.151652
1248.858606,776,2061.084001
1231.734693,776,2062.202018
1234.097081,776,2063.387673
1250.81479,776,2069.703387
1223.715256,776,2070.813972
1236.561169,776,2077.273618
1159.410388,776,2078.414655
1301.974005,776,2079.587725
1450.914301,776,2086.598748
1234.484202,776,2087.675729
1255.322295,776,2094.524065
1283.747215,776,2095.599638
1303.402291,776,2096.745861
