#{"t_start": 1648089601.614405, "env_id": null}
r,l,t
118.037094,1674,5.122169
138.701539,1674,10.241
147.346138,1674,14.6623
178.885706,1674,19.380002
238.732583,1674,23.974964
233.866984,1674,28.66369
255.063719,1674,33.043903
202.679374,1674,37.890496
136.382699,1674,42.30227
171.009504,1674,46.834278
175.488727,1674,51.33917
143.58287,1674,55.910185
151.198239,1674,60.353811
161.460422,1674,64.785769
255.379352,1674,69.119521
269.049317,1674,73.608416
179.528766,1674,78.105507
170.707909,1674,82.545326
124.924634,1674,87.183328
164.622895,1674,91.567068
117.422229,1674,96.249917
193.926908,1674,100.677714
216.255006,1674,105.342331
98.306404,1674,109.717494
187.26261,1674,114.47161
168.583641,1674,118.847974
122.720407,1674,123.232855
127.705793,1674,127.746793
135.017611,1674,132.270682
160.932132,1674,136.87766
203.530624,1674,141.356603
171.502374,1674,145.932959
154.382234,1674,150.336345
205.95227,1674,154.7121
189.141284,1674,159.265844
161.123503,1674,163.748818
212.907296,1674,168.186229
220.193489,1674,172.660684
220.728328,1674,177.186399
198.036443,1674,181.794365
231.977369,1674,186.124313
202.838879,1674,190.485559
214.756818,1674,194.978829
180.428541,1674,199.424238
203.117497,1674,203.870065
233.150684,1674,208.395892
220.670143,1674,213.081339
204.705783,1674,217.650452
247.351633,1674,222.089084
225.439733,1674,226.409621
201.715454,1674,230.968573
244.49794,1674,235.31071
149.549718,1674,240.000164
119.269749,1674,244.552911
108.554253,1674,249.129846
135.393572,1674,253.736063
158.194242,1674,258.239612
183.899793,1674,262.825979
184.692426,1674,267.262405
93.963801,1674,271.504771
161.85493,1674,276.078369
127.374881,1674,280.440902
170.979538,1674,285.130363
190.299178,1674,289.6972
186.487005,1674,294.273953
201.475,1674,298.676378
210.946379,1674,303.408678
184.692479,1674,308.323249
151.028756,1674,313.184056
214.469597,1674,317.664723
223.239274,1674,322.228839
179.990489,1674,326.798754
216.195991,1674,331.40612
183.033314,1674,335.80229
