#{"t_start": 1649858869.2473433, "env_id": null}
r,l,t
607.508408,776,1.193087
530.711387,776,2.467245
307.654423,776,8.965221
317.617418,776,10.083238
375.465352,776,11.293919
438.656315,776,17.790796
560.84948,776,18.965867
398.840811,776,25.538193
505.453823,776,26.703849
398.122871,776,27.953989
431.872212,776,34.363771
486.643933,776,35.487794
295.194449,776,36.760954
578.459153,776,43.28949
589.366485,776,44.469142
159.605427,776,51.076015
681.77621,776,52.211637
434.876083,776,53.421737
573.150645,776,59.951717
263.597096,776,61.095831
281.885714,776,62.349556
341.743457,776,68.806128
659.959054,776,69.97078
344.764378,776,76.547204
822.043768,776,77.710485
1935.95484,776,78.966832
438.511952,776,85.521246
403.156687,776,86.650461
710.012429,776,87.897951
898.789102,776,94.421675
1168.464489,776,95.607754
1030.698008,776,102.22454
670.303054,776,103.340139
574.070393,776,104.556837
563.715159,776,111.010659
1064.768716,776,112.16482
811.246559,776,118.748367
1260.470901,776,119.875579
1926.159867,776,121.08828
317.986029,776,127.710671
1582.029904,776,128.838697
271.494904,776,130.095431
1512.056939,776,136.703768
899.836662,776,137.897856
1442.778262,776,144.592922
1661.518195,776,145.714543
710.886165,776,146.903626
926.49971,776,153.429674
1182.299218,776,154.590316
1135.136004,776,155.885679
755.063689,776,162.432107
1785.823962,776,163.661226
1587.281596,776,170.280443
731.567615,776,171.390589
1165.216995,776,172.59086
1946.904649,776,179.153789
865.751449,776,180.273389
2484.933773,776,181.49759
2634.653638,776,187.832103
947.451788,776,188.987732
1065.589835,776,195.432565
1053.572348,776,196.532158
1170.099363,776,197.711818
1381.863206,776,204.189235
894.326584,776,205.317263
1028.517603,776,211.864612
1021.376823,776,212.983234
1123.756953,776,214.153471
994.15267,776,220.687394
890.91957,776,221.866124
861.899151,776,223.096835
732.085143,776,229.633928
779.470843,776,230.785977
1012.246647,776,237.424989
1122.063717,776,238.557615
1347.766744,776,239.718251
1419.55985,776,246.228758
1716.252708,776,247.353781
936.236807,776,248.580075
858.930052,776,255.032494
1034.261577,776,256.1591
1235.019697,776,262.631305
894.343315,776,263.753325
1274.213435,776,264.94401
702.024428,776,271.416959
855.559533,776,272.540579
1055.884639,776,273.81133
941.00293,776,280.240101
1181.36431,776,281.422177
1037.314145,776,288.030161
1023.69945,776,289.128737
834.378182,776,290.316
1190.829061,776,296.902368
1060.71112,776,298.024388
1003.309985,776,299.243497
1714.81711,776,305.632475
1283.199315,776,306.786089
1145.606446,776,313.348594
944.107743,776,314.579299
1089.235113,776,315.816603
1422.150648,776,322.412368
1102.952511,776,323.572424
2622.912208,776,330.255889
999.728361,776,331.405936
920.241051,776,332.627226
813.036805,776,339.140907
1203.34261,776,340.245917
1144.713746,776,341.47162
999.010562,776,347.924059
954.36765,776,349.068683
999.487455,776,355.726627
1278.923541,776,356.85065
1347.318709,776,358.049741
967.584043,776,364.619707
970.599758,776,365.735312
1045.617187,776,366.945998
966.078957,776,373.547765
1075.711251,776,374.718829
935.077319,776,381.252953
919.227541,776,382.351955
938.728537,776,383.550624
1169.893813,776,389.986194
942.529943,776,391.100329
1078.875069,776,392.328446
1032.560538,776,398.707036
1166.327341,776,399.842253
918.17397,776,406.244406
763.564534,776,407.347063
878.175377,776,408.537145
910.398713,776,415.096079
877.641218,776,416.294758
1187.50654,776,423.00132
1135.051402,776,424.154961
1214.772687,776,425.384683
965.732029,776,431.991477
1064.583342,776,433.095046
1059.787056,776,434.367824
1069.27155,776,440.91637
1088.460035,776,442.046064
1003.187085,776,448.744533
998.002453,776,449.913209
998.932932,776,451.074269
979.66065,776,457.687255
964.4642,776,458.82483
1026.345503,776,460.030509
1094.652029,776,466.579819
1302.678483,776,467.783913
1041.257689,776,474.359508
980.31609,776,475.452129
1250.3671,776,476.690341
1068.190207,776,483.220312
1131.000092,776,484.368944
1116.288221,776,485.626089
1102.383331,776,492.122545
1005.858845,776,493.310573
1043.061121,776,499.683052
941.358207,776,500.785055
1110.094663,776,501.950116
980.331778,776,508.292378
973.114686,776,509.382954
1237.686149,776,515.816257
972.651885,776,516.915773
880.312618,776,518.050806
1284.978828,776,524.442051
1061.950446,776,525.535663
1078.33144,776,526.717738
1155.872031,776,533.140103
1079.801036,776,534.283734
1143.537225,776,540.985677
1011.976095,776,542.118953
1008.910828,776,543.305031
965.328522,776,549.915357
1208.412208,776,551.018305
1018.210424,776,552.216636
1043.209759,776,558.754888
975.811977,776,559.891925
1095.210065,776,566.638468
859.446384,776,567.8478
983.083055,776,569.098938
953.381947,776,575.697592
945.48965,776,576.799178
1153.591107,776,578.067333
1059.598017,776,584.651861
1253.829313,776,585.777471
1083.246798,776,592.395948
1062.434814,776,593.538988
984.916334,776,594.736673
968.434505,776,601.241999
1170.557949,776,602.440091
951.255673,776,603.691229
1228.743588,776,610.203615
996.162608,776,611.390659
993.413627,776,618.046678
961.036064,776,619.209325
972.759566,776,620.452636
1160.299041,776,627.051216
906.923024,776,628.198855
1163.452331,776,634.780715
929.965833,776,635.92234
1123.733421,776,637.123521
1137.555545,776,643.620383
1052.52331,776,644.702949
1208.653765,776,645.87702
977.882079,776,652.22442
1000.016418,776,653.330011
1012.230032,776,659.894349
1123.908732,776,661.009538
1082.408867,776,662.179201
1028.251526,776,668.515029
1025.028305,776,669.602017
1023.552926,776,670.798105
1112.790549,776,677.12482
1002.077274,776,678.251376
978.677974,776,684.643062
977.372206,776,685.738058
1103.215962,776,686.900707
1170.434144,776,693.258626
1006.814206,776,694.348617
1125.658345,776,695.561294
1085.110038,776,701.867513
999.705618,776,703.002545
1003.492357,776,709.412833
1143.707492,776,710.50441
1052.236791,776,711.691085
1061.409923,776,718.041535
1078.734063,776,719.148122
1296.851484,776,725.568952
1108.08507,776,726.657095
1024.585078,776,727.798136
1053.77067,776,734.178279
1089.706018,776,735.27188
1134.870334,776,736.455543
1128.7587,776,742.854822
1063.769696,776,743.987451
1006.704527,776,750.50707
896.394452,776,751.585639
1070.97624,776,752.747696
1070.093627,776,759.200916
1094.849154,776,760.338953
