#{"t_start": 1646711589.024049, "env_id": null}
r,l,t
38.399553,1674,3.467153
58.341063,1674,13.532304
76.216843,1674,23.106008
68.043886,1674,32.815836
88.519729,1674,42.443589
76.657743,1674,45.871706
19.176901,1674,55.493454
76.673849,1674,65.200279
122.453539,1674,75.214383
36.843057,1674,85.225485
67.161455,1674,88.659607
118.044257,1674,98.378444
26.987065,1674,108.112293
32.880664,1674,117.855151
45.483277,1674,127.743141
45.279292,1674,137.735225
108.895283,1674,141.212387
108.683497,1674,151.238503
87.671932,1674,160.917302
114.653685,1674,170.612187
97.246661,1674,180.425109
131.699087,1674,183.94531
187.930343,1674,193.814282
47.745015,1674,203.614193
49.761174,1674,213.170881
50.394145,1674,222.660508
70.164735,1674,232.331301
33.019133,1674,235.720382
97.732857,1674,245.230028
75.674654,1674,254.737672
75.217591,1674,264.448501
27.817238,1674,274.197364
35.100419,1674,277.590449
22.570654,1674,287.189176
37.921359,1674,296.809923
24.972668,1674,306.409651
94.427846,1674,315.970343
57.585703,1674,325.632127
185.393609,1674,328.986177
113.545635,1674,338.616933
64.970066,1674,348.09455
129.487543,1674,357.601193
185.935497,1674,367.069803
68.129369,1674,370.362797
116.016278,1674,379.849423
118.911348,1674,389.484182
106.448388,1674,399.145965
72.547711,1674,408.739688
236.843763,1674,418.30038
38.189474,1674,421.649425
78.31945,1674,431.253157
21.342715,1674,440.812848
29.805442,1674,450.666807
376.372112,1674,460.473723
147.837946,1674,463.789738
58.298113,1674,473.427501
36.183647,1674,483.07327
19.735182,1674,492.694017
161.835123,1674,502.194655
48.638002,1674,512.100662
142.759494,1674,515.325593
130.853708,1674,524.72714
35.408315,1674,534.204757
0.934927,1674,543.554257
-2.730558,1674,552.892748
-11.916333,1674,556.098664
36.118017,1674,565.470183
1.238817,1674,574.868728
44.9486,1674,584.287292
93.661912,1674,593.666819
76.957557,1674,603.020324
104.717923,1674,606.234246
181.854499,1674,615.780925
128.337748,1674,625.56482
74.930469,1674,635.264639
103.373245,1674,647.251536
39.426714,1674,651.609499
230.736169,1674,664.349082
64.34322,1674,676.795397
48.026054,1674,689.203678
43.156764,1674,701.66801
35.421904,1674,714.176889
41.477117,1674,718.584897
54.14366,1674,731.010194
63.959998,1674,743.433489
67.524201,1674,755.81975
69.81278,1674,768.158968
20.603822,1674,772.50492
35.974718,1674,784.881171
76.4519,1674,797.260427
215.165493,1674,809.629673
107.523319,1674,822.04396
57.153763,1674,834.383178
98.431163,1674,838.693097
107.835636,1674,851.096374
53.330918,1674,863.576721
56.583733,1674,875.972991
160.934283,1674,888.394284
105.592974,1674,892.713211
180.286958,1674,905.191555
70.395172,1674,917.58282
17.773837,1674,929.943058
70.803299,1674,942.320311
143.473021,1674,954.669539
35.673113,1674,959.018494
98.675305,1674,971.449795
72.081001,1674,983.823044
76.184675,1674,996.180279
130.426985,1674,1008.539517
60.686373,1674,1012.840427
71.693177,1674,1025.160628
63.148155,1674,1037.561903
49.737414,1674,1049.954169
198.692433,1674,1062.333425
2.092769,1674,1066.650349
66.327971,1674,1079.055627
196.414903,1674,1091.450897
245.398328,1674,1104.078377
48.734552,1674,1116.557723
220.714462,1674,1129.437434
229.283485,1674,1133.84895
49.190108,1674,1146.447405
61.776994,1674,1159.22302
72.042427,1674,1171.689353
67.326129,1674,1183.744314
114.026125,1674,1187.996179
128.961086,1674,1200.333397
50.06601,1674,1212.691633
54.324356,1674,1225.043863
72.368184,1674,1237.435128
127.067262,1674,1249.859425
129.026975,1674,1254.163338
86.288497,1674,1266.565612
59.719688,1674,1278.952876
87.974321,1674,1291.35415
70.76398,1674,1303.764432
53.965441,1674,1308.082358
48.915418,1674,1320.474626
69.396452,1674,1332.960978
70.136062,1674,1345.432317
209.758887,1674,1357.835593
75.658485,1674,1370.234867
63.978655,1674,1374.535776
89.229296,1674,1386.910026
61.070213,1674,1399.281275
65.080454,1674,1411.678545
167.953132,1674,1424.078822
337.574657,1674,1428.431781
58.101871,1674,1440.788013
13.350435,1674,1453.186286
67.849657,1674,1465.534513
58.304762,1674,1477.923776
69.58321,1674,1490.306034
34.291667,1674,1494.625962
20.444284,1674,1507.037245
63.858583,1674,1519.44753
46.877355,1674,1531.85481
372.667378,1674,1544.276103
39.710019,1674,1548.595029
29.144632,1674,1561.037342
84.749919,1674,1573.429608
32.817914,1674,1585.851902
46.984608,1674,1598.251175
32.814626,1674,1610.683478
56.916379,1674,1614.994398
32.012328,1674,1627.394671
51.492392,1674,1639.78994
67.810976,1674,1652.137166
70.376778,1674,1664.51542
57.087004,1674,1668.824338
73.923572,1674,1681.073474
54.771021,1674,1693.109418
50.318148,1674,1705.423613
44.817803,1674,1717.40851
64.536267,1674,1729.698683
60.979489,1674,1733.974571
52.855678,1674,1746.263744
41.89045,1674,1758.641998
78.837351,1674,1771.00724
20.506934,1674,1783.389498
20.413203,1674,1787.712428
81.140178,1674,1800.119709
57.045498,1674,1812.488955
28.268899,1674,1824.873213
40.651407,1674,1837.250466
60.32014,1674,1849.628721
10.374367,1674,1853.935636
72.256509,1674,1866.270851
61.730705,1674,1878.66512
29.939931,1674,1891.024356
29.459549,1674,1903.370581
58.886988,1674,1907.676496
64.770558,1674,1920.04474
60.220488,1674,1932.397972
68.505085,1674,1944.731185
44.708822,1674,1957.11144
41.529336,1674,1969.479686
57.406192,1674,1973.787602
66.674203,1674,1986.14784
37.739042,1674,1998.511081
23.530867,1674,2010.900345
58.210102,1674,2023.240563
128.596335,1674,2027.541474
38.85374,1674,2039.892704
63.684212,1674,2052.24093
27.16135,1674,2064.67866
28.490992,1674,2077.090945
66.265767,1674,2089.469199
87.046572,1674,2093.769108
61.589202,1674,2106.138354
63.231311,1674,2118.502595
63.280591,1674,2130.883852
12.905101,1674,2143.270113
34.628966,1674,2147.62207
70.202197,1674,2160.030351
116.569376,1674,2172.441635
3.054679,1674,2184.873938
313.551863,1674,2197.295232
101.745215,1674,2209.698508
68.959513,1674,2214.048463
81.340269,1674,2226.479765
40.383668,1674,2238.924079
45.785457,1674,2251.007065
500.969506,1674,2263.280223
143.764667,1674,2267.645192
256.014327,1674,2280.075493
0.615182,1674,2292.550835
302.449497,1674,2305.025177
58.095706,1674,2317.470491
39.526391,1674,2321.837462
232.797757,1674,2334.26476
131.035869,1674,2346.650021
71.06893,1674,2359.105345
33.566003,1674,2371.549659
16.034874,1674,2383.996976
29.773033,1674,2388.346931
44.172465,1674,2400.757214
18.220627,1674,2413.153484
4.373563,1674,2425.549754
29.748394,1674,2438.020092
46.861108,1674,2442.376052
91.037195,1674,2454.812359
18.725195,1674,2467.214635
8.914609,1674,2479.61591
15.544724,1674,2492.054218
33.891503,1674,2504.482518
