#{"t_start": 1646706866.1390471, "env_id": null}
r,l,t
54.493636,1674,3.152866
55.425279,1674,11.295548
56.672917,1674,19.519361
29.666345,1674,27.61372
55.357533,1674,36.499799
38.604183,1674,39.782784
66.222484,1674,49.433558
31.525304,1674,58.998254
37.950007,1674,68.604988
21.270323,1674,78.161677
152.435122,1674,81.457673
89.261629,1674,91.013361
80.747029,1674,100.396892
15.148121,1674,109.947575
84.541938,1674,119.376148
149.288898,1674,128.939842
67.742112,1674,132.250855
133.131936,1674,141.855587
70.300422,1674,151.523377
134.110874,1674,161.41437
51.592303,1674,171.057137
72.517972,1674,174.423728
71.15236,1674,184.095339
114.240704,1674,193.535922
44.524813,1674,203.121637
71.164954,1674,212.589244
74.209694,1674,222.333104
129.051503,1674,224.951484
38.848758,1674,233.12294
42.754892,1674,241.016312
67.590156,1674,249.177067
176.761214,1674,257.446586
46.943048,1674,260.239125
12.613429,1674,268.444585
96.164232,1674,276.284978
78.227493,1674,284.24892
72.774716,1674,292.24953
84.745967,1674,299.775944
112.749437,1674,302.522441
67.174645,1674,310.527231
132.196714,1674,318.501481
104.268685,1674,326.374641
177.252327,1674,334.983468
118.782953,1674,338.05426
118.607819,1674,346.51195
93.897643,1674,354.423142
101.266535,1674,362.335335
16.16787,1674,370.301578
94.91157,1674,378.043629
24.643506,1674,381.194494
74.44761,1674,389.233803
96.488311,1674,397.40323
82.068735,1674,405.961011
70.028513,1674,414.557393
41.157107,1674,417.478047
174.289591,1674,425.993789
61.702617,1674,434.665674
197.484153,1674,443.276503
77.159575,1674,451.176685
154.874953,1674,459.172955
196.864948,1674,461.701254
139.185536,1674,469.278144
89.52951,1674,477.121251
141.719223,1674,484.963381
177.723558,1674,492.87157
123.929426,1674,495.63208
127.891943,1674,503.758469
118.730549,1674,511.753738
172.073698,1674,519.715389
105.684504,1674,527.590592
134.969948,1674,535.508491
192.903399,1674,538.284014
192.50283,1674,546.21022
136.544089,1674,554.066362
156.546881,1674,562.328875
167.305478,1674,570.392206
131.966014,1674,573.067638
186.539236,1674,581.143981
117.649363,1674,588.831292
232.184961,1674,596.722305
190.645042,1674,604.843672
232.99069,1674,612.893471
178.604922,1674,615.723044
150.895471,1674,623.932507
189.150566,1674,631.838822
161.558598,1674,639.784244
160.343838,1674,648.238931
139.713477,1674,651.386793
101.502547,1674,660.795347
166.452274,1674,670.034747
223.190571,1674,679.599443
155.707903,1674,689.28625
192.888092,1674,698.945031
129.172201,1674,702.25404
187.266408,1674,711.853767
122.184137,1674,721.352403
192.504154,1674,730.853041
92.474049,1674,740.717009
31.614355,1674,744.002997
50.857314,1674,753.478612
166.697717,1674,762.841124
2.557314,1674,772.35077
133.062656,1674,781.745311
56.38795,1674,791.215921
28.047259,1674,794.428843
61.289482,1674,804.066605
37.349363,1674,813.764422
45.972725,1674,824.272976
60.617751,1674,834.157963
103.848349,1674,837.417927
179.079257,1674,846.763424
73.955016,1674,856.080895
82.643738,1674,865.857784
221.460199,1674,875.759786
64.030982,1674,879.053781
173.926377,1674,888.528409
64.233126,1674,898.229232
193.669523,1674,907.979097
164.942044,1674,917.634876
169.640781,1674,927.355713
177.065058,1674,930.561628
196.841733,1674,939.862084
163.701794,1674,949.147525
232.020442,1674,958.513041
137.766329,1674,966.17454
203.195253,1674,968.806934
190.406735,1674,976.802243
167.070532,1674,984.766446
178.742389,1674,992.621065
163.285825,1674,1000.643918
190.446382,1674,1008.556566
166.478647,1674,1011.229997
148.08957,1674,1019.034525
181.734324,1674,1026.870232
173.170247,1674,1034.710627
148.979643,1674,1042.820222
168.485956,1674,1045.561715
200.860475,1674,1053.624045
191.992839,1674,1061.391106
185.677107,1674,1069.451757
198.482908,1674,1077.686255
