#{"t_start": 1648033299.7371962, "env_id": null}
r,l,t
180.607607,1674,5.076297
98.872131,1674,10.022784
103.077336,1674,14.942894
201.879999,1674,19.959486
165.902446,1674,24.957079
183.999691,1674,29.917173
205.437833,1674,34.799821
229.988821,1674,39.7017
264.681545,1674,44.627562
192.565916,1674,49.56241
186.979088,1674,54.505597
228.530481,1674,59.446912
310.078051,1674,64.365794
259.562023,1674,69.259684
229.333421,1674,74.12859
189.325422,1674,79.029263
258.312886,1674,83.984609
285.221961,1674,88.946922
206.666087,1674,93.922067
177.483324,1674,98.867206
168.224376,1674,103.776496
204.714695,1674,108.723433
248.673358,1674,113.693132
204.174585,1674,118.67845
178.178213,1674,123.660276
186.338318,1674,128.633497
141.208567,1674,133.573447
180.915235,1674,138.549374
214.228907,1674,143.479893
172.972842,1674,148.455848
202.697944,1674,153.442458
177.987854,1674,158.438327
215.744973,1674,163.42507
161.243563,1674,168.37021
154.97266,1674,173.278551
140.673967,1674,178.258554
181.221898,1674,183.237153
203.768059,1674,188.215619
244.841998,1674,193.19075
183.391854,1674,198.185675
218.529013,1674,203.140576
153.89299,1674,208.123721
209.399163,1674,213.124091
156.808263,1674,218.135674
163.597187,1674,223.12389
222.184196,1674,228.099267
146.831542,1674,233.115428
196.758644,1674,238.11402
198.218891,1674,243.094
184.218391,1674,248.077152
181.338189,1674,253.065868
119.354769,1674,258.082143
181.775845,1674,263.073884
179.528364,1674,268.055784
146.800096,1674,273.034923
201.942871,1674,278.030242
175.33385,1674,283.021574
152.544823,1674,288.035586
143.032568,1674,293.083044
150.638806,1674,298.076182
218.664461,1674,303.107954
197.842106,1674,308.10691
174.112623,1674,313.087269
176.573747,1674,318.082438
201.524899,1674,323.094748
171.85564,1674,328.093687
177.062879,1674,333.172399
153.774853,1674,338.177179
207.427071,1674,343.148793
186.666473,1674,348.147382
126.865062,1674,353.148557
113.468829,1674,358.137351
143.303401,1674,363.112281
183.992911,1674,368.109437
167.341783,1674,373.104606
163.813593,1674,378.091389
155.420197,1674,383.070985
155.008812,1674,388.065573
136.570154,1674,393.04497
125.575548,1674,398.016256
142.89616,1674,403.016204
166.001396,1674,407.992139
91.65192,1674,412.971668
104.470388,1674,417.955145
147.429007,1674,422.920934
99.63213,1674,427.907677
100.100983,1674,432.874645
118.621202,1674,437.8482
71.651025,1674,442.810562
75.524084,1674,447.773007
85.533587,1674,452.735548
70.253684,1674,457.696708
69.149142,1674,462.682884
132.562979,1674,467.640209
49.78778,1674,472.599871
56.733177,1674,477.562403
100.198928,1674,482.56014
84.386863,1674,487.540309
133.79993,1674,492.52262
145.241895,1674,497.506987
118.417157,1674,502.474776
123.62419,1674,507.442333
124.693028,1674,512.416299
144.066546,1674,517.386605
175.427596,1674,522.35993
104.248561,1674,527.320047
135.275295,1674,532.284617
120.81634,1674,537.262247
122.861901,1674,542.236889
150.019135,1674,547.188369
112.542559,1674,552.163205
205.210202,1674,557.150793
149.946254,1674,562.128336
136.787371,1674,567.101464
137.040066,1674,572.077038
144.839134,1674,577.053615
116.807784,1674,582.018709
163.654627,1674,586.962259
164.481922,1674,591.913542
170.844519,1674,596.816807
131.315917,1674,601.759705
191.184761,1674,606.678601
87.403033,1674,611.612686
151.780269,1674,616.54597
107.16816,1674,621.46743
178.948905,1674,626.33687
177.518498,1674,631.207327
142.280872,1674,636.141687
134.396055,1674,641.06698
134.032816,1674,645.995702
117.579681,1674,650.894523
96.256804,1674,655.777775
75.550453,1674,660.648463
78.337167,1674,665.523334
100.153612,1674,670.453452
119.182035,1674,675.403081
164.74013,1674,680.345177
216.988792,1674,685.224247
106.742088,1674,690.102878
87.429686,1674,694.9557
54.872908,1674,699.86066
84.78754,1674,704.740656
89.835803,1674,709.622688
101.597237,1674,714.514531
68.667941,1674,719.358961
66.955295,1674,724.191168
92.983787,1674,729.055443
90.994215,1674,733.952721
124.37511,1674,738.909428
