#{"t_start": 1648089250.4203568, "env_id": null}
r,l,t
95.153877,1674,4.322698
109.145987,1674,8.833392
257.450551,1674,13.510621
213.950942,1674,18.075362
144.757888,1674,22.609452
111.110983,1674,27.158146
141.350743,1674,31.478572
103.905922,1674,36.108552
81.752918,1674,40.59323
188.433626,1674,44.750812
233.27467,1674,49.14361
174.748976,1674,53.531205
198.390922,1674,57.885568
194.03289,1674,62.460685
239.863734,1674,67.160732
287.418617,1674,71.845982
227.321145,1674,76.423508
112.740607,1674,80.890947
289.433979,1674,85.213078
203.069725,1674,90.01706
77.504455,1674,94.71771
277.611756,1674,99.717289
179.782877,1674,104.380465
92.25023,1674,109.136165
123.706142,1674,113.917499
43.515012,1674,118.69143
67.394039,1674,122.996751
106.668221,1674,127.696027
64.549873,1674,132.172887
48.181695,1674,136.517041
49.253423,1674,141.073784
41.575792,1674,145.514803
73.559067,1674,150.04132
212.606343,1674,154.606254
146.845861,1674,159.119737
192.067054,1674,163.515927
225.909356,1674,168.043827
165.064691,1674,172.525501
203.31631,1674,177.384714
127.402073,1674,182.307148
114.36559,1674,186.863655
199.99988,1674,191.246001
161.36005,1674,195.819332
294.507724,1674,200.393242
489.198773,1674,204.948063
306.618011,1674,209.281355
345.259927,1674,213.878135
163.379589,1674,218.658926
165.688662,1674,223.058736
219.503161,1674,227.485543
163.935712,1674,232.169001
192.556744,1674,236.650126
145.214842,1674,240.96166
147.267331,1674,245.394467
157.086331,1674,249.89817
108.927065,1674,254.431075
44.012657,1674,258.867278
84.934088,1674,263.247018
61.762099,1674,267.67263
42.969893,1674,272.252456
64.053586,1674,276.544545
32.674976,1674,281.006188
28.86368,1674,285.304279
53.50469,1674,289.89981
202.0513,1674,294.285998
332.163754,1674,298.962857
413.162001,1674,303.662916
402.573788,1674,308.206454
466.876623,1674,312.786026
412.129091,1674,317.716104
342.182417,1674,322.631534
346.159272,1674,327.552198
312.17588,1674,332.485047
443.461028,1674,337.399133
