,ts_code,trade_date,open,high,low,close,vol,macd,kdjk,kdjd,rsi
22,000016.SH,20100209,2210.328,2234.53,2207.848,2229.038,10541683.0,-38.6329974715195,31.069596877186452,23.877039574431052,32.00636086180424
23,000016.SH,20100210,2246.77,2260.479,2239.177,2259.99,12084848.0,-35.44194146857353,47.5959444496751,31.7833411995124,38.12488193515171
24,000016.SH,20100211,2261.823,2275.759,2254.975,2265.138,12535479.0,-32.18591105244877,60.40993548964691,41.3255392962239,39.106368933056366
25,000016.SH,20100212,2275.592,2286.676,2270.756,2284.386,13026260.0,-27.92253516513847,72.81353358689731,51.82153739311504,42.76217688705739
26,000016.SH,20100222,2282.09,2291.783,2268.092,2269.045,13688359.0,-25.361886164015687,74.39768271060454,59.34691916561154,40.6666068406812
27,000016.SH,20100223,2261.993,2261.993,2202.214,2227.952,15276395.0,-26.00800830897697,59.28568540753355,59.32650791291887,35.629806844577516
28,000016.SH,20100224,2211.393,2252.645,2204.675,2251.7,16815352.0,-24.497766604451044,58.00843332596338,58.887149717267036,40.236572705152696
29,000016.SH,20100225,2254.801,2286.92,2251.963,2282.64,24186779.0,-20.78727503615255,68.61861088528696,62.13097010660701,45.68999492443327
30,000016.SH,20100226,2278.432,2288.597,2270.769,2274.325,15274059.0,-18.25656430840081,72.58203439720039,65.61465820347146,44.51439188467659
31,000016.SH,20100303,2304.056,2312.419,2287.037,2311.841,15845846.0,-13.306448592606102,81.5465305611873,70.92528232271007,50.68032429583661
32,000016.SH,20100304,2312.299,2312.783,2259.176,2261.926,19620716.0,-12.979913015952206,72.36578267941236,71.40544910827751,43.71905538001973
33,000016.SH,20100315,2274.714,2276.445,2232.953,2240.731,13912403.0,-14.153071337940673,59.85560886613764,67.55550236089755,41.13530375244441
34,000016.SH,20100316,2239.427,2262.006,2234.669,2261.515,11551315.0,-13.35185173992295,57.78126368584305,64.29742280254604,44.59328618390796
35,000016.SH,20100317,2266.958,2307.399,2260.102,2307.083,17223846.0,-9.14466112613809,70.13579179504796,66.24354580004668,51.34222700995106
36,000016.SH,20100318,2307.257,2318.05,2288.894,2294.947,15810293.0,-6.664531165774861,73.29802510702571,68.59503890237302,49.60908276900779
37,000016.SH,20100319,2296.776,2313.026,2282.378,2310.546,15390760.0,-3.4642107156496422,79.25929267018853,72.14979015831152,51.85857659937586
38,000016.SH,20100322,2314.442,2330.671,2310.074,2316.631,19207858.0,-0.45658992204425886,81.3835701450124,75.22771682054514,52.74477484797003
39,000016.SH,20100323,2319.198,2321.263,2290.432,2292.004,16566254.0,0.02146601774757073,74.39905106142385,74.95149490083804,48.82726605847007
40,000016.SH,20100324,2298.883,2313.427,2289.113,2291.833,16356315.0,0.3823342481277905,69.68437388962951,73.19578789710187,48.800162825934365
41,000016.SH,20100329,2309.916,2368.696,2306.283,2363.976,39014103.0,6.205868620220372,78.63052957868908,75.00736845763093,59.11202418593622
42,000016.SH,20100330,2364.79,2372.794,2355.319,2368.51,18645035.0,11.04366776465804,84.71984023194665,78.2448590490695,59.66188914160125
43,000016.SH,20100331,2370.827,2372.558,2345.848,2350.818,20562426.0,13.33792795678437,83.3129132823303,79.93421046015644,56.47062241867597
44,000016.SH,20100401,2352.997,2381.388,2352.997,2376.597,23382671.0,16.9785447372833,87.26230713452202,82.37690935161163,59.84131686289827
45,000016.SH,20100402,2382.545,2386.14,2370.659,2379.194,22423640.0,19.836720588488333,89.27681625831086,84.67687832051138,60.17587663451004
46,000016.SH,20100406,2391.253,2403.816,2367.099,2378.575,21419648.0,21.799896236519544,85.51603506608097,84.95659723570124,60.047468557565715
47,000016.SH,20100407,2376.778,2377.106,2349.505,2362.281,17687715.0,21.81815793782289,78.27372007232995,82.72897151457747,56.62232067160866
48,000016.SH,20100413,2316.994,2368.912,2315.279,2364.837,29195775.0,21.782501793294614,74.18829797219178,79.88208033378223,57.03632404264174
49,000016.SH,20100414,2367.002,2371.068,2352.843,2366.611,20661062.0,21.644262914926458,70.07684418690278,76.61366828482241,57.34064321614899
50,000016.SH,20100415,2370.197,2374.558,2343.244,2366.572,21401638.0,21.285545267943235,66.02921982731003,73.08551879898494,57.33102901298756
51,000016.SH,20100504,2103.673,2130.757,2096.118,2109.812,15831379.0,0.6265286600628315,45.502969106989404,63.891335568319754,26.193252157490733
52,000016.SH,20100505,2078.193,2110.783,2051.186,2110.045,24258194.0,-15.544161641971186,35.89912372023116,54.56059828562355,26.23240621010531
53,000016.SH,20100506,2089.653,2089.653,2005.062,2007.012,22747337.0,-36.1326500710029,24.095756916021838,44.40565116242297,20.941855154618196
54,000016.SH,20100507,1969.623,2012.969,1956.829,1980.168,25768834.0,-53.95979662262744,17.804306160465295,35.53853616177041,19.82028059994117
55,000016.SH,20100510,1987.1,2016.855,1968.004,2007.522,19269364.0,-65.1532951781619,15.890139725628368,28.989070683056394,24.271031937753065
56,000016.SH,20100511,2048.249,2051.272,1957.758,1967.66,24275437.0,-76.32088445639738,11.457702924538825,23.145281430217203,22.326099248970365
57,000016.SH,20100512,1956.506,2002.807,1943.515,2001.131,23270242.0,-81.5563192084146,12.094017908038547,19.461526922824316,27.574219802171754
58,000016.SH,20100513,1999.107,2044.825,1996.954,2041.556,24686011.0,-81.53383998594654,15.644366124546982,18.189139990065204,33.42490220957636
59,000016.SH,20100517,1994.469,1994.469,1924.036,1927.692,21238602.0,-89.58551845293641,11.019099848370425,15.799126609500277,26.846479511224985
60,000016.SH,20100521,1879.261,1944.702,1874.318,1943.429,20986633.0,-93.62603335188032,17.088311718139877,16.228854979046808,28.92841758467688
61,000016.SH,20100602,1897.577,1908.541,1876.197,1907.902,16811038.0,-98.53477975360101,16.590929184218865,16.349546380770825,27.056343808966446
62,000016.SH,20100607,1863.674,1873.268,1843.405,1853.363,15654783.0,-105.5750460505285,12.657473855032391,15.118855538858012,24.441425469507067
63,000016.SH,20100610,1882.6,1891.961,1871.994,1873.824,14741799.0,-108.2647622447148,13.31627472638441,14.517995268033477,27.280924589915287
64,000016.SH,20100611,1884.505,1901.245,1880.626,1883.196,13343454.0,-108.39392870082543,15.258359362955945,14.7647832996743,28.60441095501588
65,000016.SH,20100618,1881.852,1900.472,1865.328,1870.871,14148447.0,-108.2362168204263,14.717633941967337,14.749066847105311,27.885639110107334
66,000016.SH,20100621,1880.127,1938.74,1873.694,1933.616,24043239.0,-101.89964470194286,24.74092552408255,18.07968640609772,36.61745554016578
67,000016.SH,20100622,1926.629,1937.958,1920.52,1930.002,13307347.0,-96.0601198723889,35.602187034943256,23.92051994904623,36.344485445387356
68,000016.SH,20100624,1907.911,1935.858,1902.053,1914.646,10631076.0,-91.60912299304346,47.177736359935935,31.672925419342796,35.145613827030985
69,000016.SH,20100625,1905.805,1927.227,1901.003,1915.91,12540102.0,-86.97697837262967,56.802779642834885,40.04954349384016,35.33469971043722
70,000016.SH,20100629,1911.171,1914.9,1832.247,1833.037,20679335.0,-88.94110811623386,38.115797360730525,39.40496144947028,29.30250706260948
71,000016.SH,20100630,1821.814,1830.618,1810.578,1819.109,14235271.0,-90.57272791228752,27.629337980295475,35.479753626412005,28.424246974377766
72,000016.SH,20100701,1814.567,1826.518,1798.197,1799.881,11908188.0,-92.34695687020894,18.818961920383448,29.92615639106915,27.21168527610577
73,000016.SH,20100702,1798.355,1817.282,1771.491,1812.58,18202857.0,-91.67418640925007,20.735161594278424,26.86249145880557,29.35514586982488
74,000016.SH,20100705,1795.477,1811.332,1776.38,1797.66,12620199.0,-91.28865568003016,19.039017837601328,24.254666918404155,28.300674929576104
75,000016.SH,20100706,1793.245,1826.619,1790.858,1826.395,15911413.0,-87.65972518360832,23.686649335391714,24.06532772406667,33.272142548395166
76,000016.SH,20100707,1822.331,1829.806,1810.529,1829.557,11516354.0,-83.56565426599855,27.566780401217322,25.23247861645022,33.815966245216146
77,000016.SH,20100708,1837.237,1846.435,1822.318,1828.131,11653019.0,-79.51897147935279,30.500933685056694,26.98863030598571,33.682644964094976
78,000016.SH,20100709,1830.285,1883.432,1815.576,1870.303,20759794.0,-72.08507661217095,43.30136601766183,32.42620887654441,41.08080674833936
79,000016.SH,20100713,1867.309,1869.037,1848.547,1859.152,14869553.0,-66.32699459682135,54.97091154199137,39.941109765026724,39.81598762947107
80,000016.SH,20100714,1863.747,1893.682,1863.443,1873.038,17639372.0,-59.954003007017945,64.3489872534391,48.07706892783085,42.202409498192395
81,000016.SH,20100715,1870.365,1890.752,1839.969,1840.668,14663864.0,-56.85547032909653,61.77060013413411,52.64157932993193,38.381728063689046
82,000016.SH,20100716,1833.996,1844.397,1818.176,1839.219,11699944.0,-53.89521444652473,59.037157291630145,54.773438650497994,38.21494681931667
83,000016.SH,20100719,1822.443,1884.632,1818.515,1878.528,17298344.0,-47.830411654546424,67.77883672653971,59.108571342511894,45.174958215249625
84,000016.SH,20100720,1880.249,1915.49,1880.24,1909.965,25534642.0,-40.02923957269172,76.76460451440268,64.99391573314216,50.02365269386786
85,000016.SH,20100721,1912.203,1925.484,1903.296,1914.33,22598169.0,-33.113270989903185,81.12690706754114,70.37157951127514,50.67593047599831
86,000016.SH,20100722,1906.929,1936.23,1903.992,1933.877,20474079.0,-25.759915177647372,86.76786980581997,75.83700960945674,53.5967012745669
87,000016.SH,20100723,1937.373,1956.417,1932.093,1945.451,24244735.0,-18.78290807231292,88.5344053251272,80.06947484801356,55.28511451052619
88,000016.SH,20100728,1937.858,1986.258,1929.796,1983.628,29965625.0,-10.060117907457425,91.83469939615989,83.99121636406232,60.40304816643814
89,000016.SH,20100729,1984.464,2002.112,1979.041,1993.87,39767298.0,-2.2951616158254637,93.0628307966976,87.01508784160741,61.67053354962713
90,000016.SH,20100730,1990.454,1991.341,1972.567,1986.76,22568681.0,3.2478849648102823,92.59309341445345,88.87442303255608,60.2292216644881
91,000016.SH,20100802,1984.124,2019.249,1982.752,2015.655,26278985.0,9.85687841779145,94.465252567932,90.73803287768138,63.91974257972017
92,000016.SH,20100803,2019.66,2022.545,1978.072,1978.414,28901221.0,11.953831285093884,85.97298181923595,89.14968252486624,56.62641133450324
93,000016.SH,20100804,1975.738,1988.31,1948.911,1981.525,24720109.0,13.708492513664623,79.18245077645415,85.8272719420622,57.0671126817532
94,000016.SH,20100805,1980.775,1980.775,1945.381,1954.336,23856874.0,12.759400597851709,66.9434322589951,79.53265871437316,52.08608825898914
95,000016.SH,20100806,1953.063,1980.852,1934.57,1979.228,24000152.0,13.854941743900554,62.39446533899403,73.81992758924679,55.88267385025273
96,000016.SH,20100809,1974.968,1992.433,1968.201,1988.017,25438240.0,15.256104909550686,62.520525042328266,70.05346007360728,57.173040600860695
97,000016.SH,20100810,1989.549,1991.898,1933.72,1934.587,29379587.0,11.91987941327875,42.00570887989347,60.70420967570268,47.9846987154837
98,000016.SH,20100811,1930.361,1950.788,1928.304,1939.844,20605593.0,9.589364533311254,32.085539631017205,51.16465299414085,48.855624646826556
99,000016.SH,20100812,1924.716,1941.676,1911.685,1914.451,20849034.0,5.629387439270886,22.222039349898196,41.51711511272663,44.941303226626886
100,000016.SH,20100813,1915.811,1931.71,1902.625,1930.671,22700824.0,3.756097780666323,22.610445623970385,35.21489194980788,47.81730995708901
101,000016.SH,20100816,1926.391,1974.72,1920.458,1971.295,27933266.0,5.4851085322966355,40.56133752447841,36.99704047469805,54.26142282065912
102,000016.SH,20100818,1982.294,1997.448,1971.463,1974.664,24911410.0,7.045890956023868,52.36491644491042,42.119665798102176,54.760374724953856
103,000016.SH,20100819,1979.219,2005.296,1972.045,1994.162,28625528.0,9.743335464633446,64.62849513699355,49.62260891106597,57.64043305640058
104,000016.SH,20100820,1985.583,1998.415,1964.0,1967.061,25983198.0,9.584387687191338,64.00555966280811,54.416925828313346,52.62557049299443
105,000016.SH,20100823,1963.312,1982.467,1957.802,1962.778,15391575.0,9.00905494392282,62.199743622120955,57.01119842624921,51.85769213604593
106,000016.SH,20100824,1959.61,1979.711,1938.679,1960.055,19262214.0,8.238459846417982,60.1118126665224,58.04473650634027,51.34474119663636
107,000016.SH,20100825,1948.457,1954.945,1914.763,1914.997,22408604.0,3.947279439124941,44.091255357952576,53.393576123544364,43.65057495353882
108,000016.SH,20100826,1922.9,1930.215,1907.461,1914.636,14349990.0,0.5114763431452047,33.29368097357155,46.69361107355343,43.59420932214333
109,000016.SH,20100827,1914.215,1919.07,1903.912,1917.581,12438200.0,-1.9513314526236627,26.68992182740584,40.0257146581709,44.22692958396108
110,000016.SH,20100830,1926.115,1948.417,1922.916,1942.559,21733148.0,-1.8664528729079848,30.499756927784198,36.850395414708665,49.410245380311245
111,000016.SH,20100831,1935.406,1935.521,1916.718,1923.907,20615551.0,-3.2663413960610796,26.90718690895649,33.53599257945794,45.974267475303364
112,000016.SH,20100901,1927.719,1949.933,1905.726,1917.33,25068574.0,-4.850473254338112,22.670954957035647,29.914313371983837,44.79145567926825
113,000016.SH,20100902,1941.086,1945.51,1928.544,1935.922,21665393.0,-4.553413193386177,28.696810019730833,29.508478921232836,48.80143017719306
114,000016.SH,20100903,1937.847,1938.121,1913.408,1929.186,23314743.0,-4.8060555784929875,30.24568928073433,29.75421570773333,47.45652429531865
115,000016.SH,20100906,1938.539,1977.661,1936.502,1975.677,33440164.0,-1.2409967210685409,52.60039086419131,37.369607426552655,56.38959814840014
116,000016.SH,20100907,1979.285,1983.507,1962.794,1973.14,22754795.0,1.3639204034143404,64.0586980826711,46.26597097859214,55.83177081306565
117,000016.SH,20100908,1963.633,1963.633,1946.042,1956.33,25630141.0,2.0484365586621607,64.65776387872103,52.39656861196843,52.150552007639284
118,000016.SH,20100909,1957.957,1957.957,1915.088,1918.286,25681933.0,-0.47315881614599675,48.4878100671612,51.09364909703269,44.93029520533109
119,000016.SH,20100910,1920.091,1926.822,1897.954,1915.645,19363246.0,-2.6540321725321974,39.21801000296769,47.13510273234435,44.47000910054497
120,000016.SH,20100913,1914.379,1936.084,1906.856,1922.142,21881475.0,-3.8142102322062783,35.56951760728358,43.279907690657424,45.937297529458895
121,000016.SH,20100914,1928.086,1939.818,1918.17,1925.014,22286882.0,-4.450625769252838,34.2561838069651,40.271999729426646,46.60890110890827
122,000016.SH,20100915,1926.504,1926.504,1889.068,1893.027,21820846.0,-7.450007544091932,24.23483054349707,34.92627666745012,40.56471972831655
123,000016.SH,20100916,1890.258,1895.134,1845.073,1858.449,27213402.0,-12.473222543733982,19.377342422904164,29.7432985859348,35.244058782244835
124,000016.SH,20100917,1864.718,1869.008,1852.244,1857.31,17299194.0,-16.35749507057176,15.86475875855309,25.117118643474228,35.08083046311674
125,000016.SH,20100920,1859.424,1873.706,1844.157,1860.854,15786515.0,-18.931618216466404,15.234903062466625,21.82304678313836,36.07291609104366
126,000016.SH,20100927,1869.983,1882.309,1863.434,1881.545,17452466.0,-19.082156302680232,21.1079787258858,21.584690764054173,41.67681021753369
127,000016.SH,20100928,1876.492,1876.527,1860.683,1863.881,22617556.0,-20.39166203517857,20.944866789300892,21.37141610580308,38.568462386737664
128,000016.SH,20100930,1858.454,1914.239,1856.816,1913.109,27269776.0,-17.25840010721322,37.98975480729736,26.910862339634505,49.80438496800175
129,000016.SH,20101008,1933.419,1997.489,1932.595,1990.014,40587646.0,-8.472273904736767,57.03482240764055,36.95218236230318,61.61569567652772
130,000016.SH,20101011,2005.696,2084.305,2005.696,2066.948,67745275.0,4.644937256312005,68.94733950605477,47.61723474355371,69.37833681672625
131,000016.SH,20101012,2058.092,2094.736,2047.905,2091.781,49720064.0,16.849924467245046,78.90513673289382,58.046535406667076,71.38962778074027
132,000016.SH,20101013,2093.461,2126.52,2088.954,2125.614,54515132.0,28.91904815304929,85.82980329885076,67.30762470406164,73.9044568483511
133,000016.SH,20101014,2152.865,2201.643,2152.865,2160.837,87552222.0,40.85507235190994,86.74829795123532,73.78784911978619,76.24546052683921
134,000016.SH,20101015,2148.922,2255.566,2144.204,2254.392,96786741.0,57.20393158938418,91.06739194659156,79.5476967287213,81.09622011589502
135,000016.SH,20101018,2270.413,2321.691,2238.566,2241.722,97337631.0,68.35027747447566,88.31084174049909,82.46874506598056,78.75084321562115
136,000016.SH,20101019,2236.986,2278.583,2219.614,2278.353,52260311.0,79.22630263906035,89.09972581032827,84.67907198076313,80.50619991959556
137,000016.SH,20101020,2240.735,2320.813,2239.04,2285.214,68126853.0,87.39183910728525,89.60821479171463,86.32211958441363,80.82569678390257
138,000016.SH,20101021,2287.371,2290.769,2228.038,2245.248,48696229.0,89.60531160108485,85.00840800879311,85.88421572587345,73.29032494757988
139,000016.SH,20101022,2234.37,2255.694,2212.608,2231.057,38968191.0,89.18634328318831,78.97095297080061,83.57979480751584,70.7674497067378
140,000016.SH,20101025,2232.015,2295.106,2206.865,2294.451,50918144.0,92.89870050302443,82.07923588017155,83.07960849840107,74.92066941698464
141,000016.SH,20101026,2300.699,2310.011,2255.13,2272.208,54846276.0,92.97422351577825,78.75956112715866,81.63959270798694,71.10351973657285
142,000016.SH,20101027,2259.696,2291.618,2222.101,2225.371,42904188.0,88.23762871154258,67.75011963608983,77.00976835068789,63.739323054079385
143,000016.SH,20101029,2226.718,2228.121,2180.86,2189.479,35928666.0,80.65792411929215,47.206780223436375,67.07543897493738,58.72033590818896
144,000016.SH,20101101,2198.465,2238.471,2198.465,2238.471,42287250.0,77.7083715941435,45.192698084883666,59.78119201158614,63.002764270637925
145,000016.SH,20101102,2248.009,2265.399,2205.946,2231.704,52493870.0,73.97209067747781,42.238245101682836,53.93354304161837,62.045308781785245
146,000016.SH,20101103,2232.319,2258.464,2203.318,2226.468,52267842.0,69.78413527110297,39.93006425619328,49.265716779810006,61.26943511956253
147,000016.SH,20101104,2230.844,2259.235,2228.05,2254.763,43384678.0,67.96483921692334,45.69409827128251,48.07517727696751,63.89681189802116
148,000016.SH,20101105,2298.528,2308.039,2263.273,2279.004,53046661.0,67.69867187547197,55.79328840315807,50.64788098569769,66.02335659233799
149,000016.SH,20101108,2287.5,2294.686,2270.251,2289.964,41459774.0,67.59293439049179,65.35481201878042,55.550191330058595,66.97062705491977
150,000016.SH,20101109,2290.753,2290.753,2244.084,2257.348,43644495.0,64.13797627207123,63.617209537929284,58.23919739934882,61.4775591552491
151,000016.SH,20101110,2242.613,2242.613,2210.298,2226.16,42990710.0,58.21227007126072,54.284502377616285,56.920965725437966,56.68934514831665
152,000016.SH,20101111,2227.064,2278.756,2218.574,2252.283,52977511.0,54.990105880831834,52.561556960135995,55.46782947033731,59.532396051702875
153,000016.SH,20101112,2234.784,2248.28,2126.782,2130.581,63168884.0,42.13059250893866,35.73967765814422,48.891778866272944,44.783301981202015
154,000016.SH,20101115,2135.514,2144.083,2086.191,2126.697,44828125.0,31.265521947990237,29.91260084713855,42.56538619322814,44.40519736704107
155,000016.SH,20101125,2024.247,2042.016,1997.901,2041.337,28895497.0,15.587394224678519,24.610193315083073,36.58032190051312,37.00964448156397
156,000016.SH,20101126,2034.146,2040.978,2008.597,2018.397,21442050.0,1.2963654906438933,18.609685869630564,30.590109890218933,35.30775768028131
157,000016.SH,20101129,2008.981,2023.856,1997.329,2011.898,18463577.0,-10.433518366286535,14.039623216393611,25.073280998943822,34.81924824742316
158,000016.SH,20101130,2010.072,2021.268,1943.392,1979.891,27781638.0,-22.05795065143866,12.86225293008273,21.002938309323458,32.438841009155865
159,000016.SH,20101201,1975.821,1992.457,1968.317,1984.305,15097741.0,-30.561926028102334,12.641362005948295,18.215746208198404,33.11790976913231
160,000016.SH,20101202,2016.156,2019.866,1997.234,1998.149,21974719.0,-35.77193977747629,13.87011869245126,16.767203702949352,35.3139546248717
161,000016.SH,20101206,2016.108,2038.88,2011.266,2032.03,22989175.0,-36.7434533456003,18.937517488179424,17.490641631359374,40.46595704675313
162,000016.SH,20101207,2023.52,2056.063,2000.195,2046.723,22717462.0,-35.91379433843758,29.7875484275834,21.589610563434046,42.6010099957128
163,000016.SH,20101208,2040.024,2050.751,2016.06,2018.461,21999582.0,-37.10901401987212,42.06727474318588,28.415498623351322,39.65510034306453
164,000016.SH,20101209,2007.766,2026.275,1994.447,1996.384,25003675.0,-39.3836679275978,43.72235335676138,33.517783534488004,37.47506387523999
165,000016.SH,20101210,1988.07,2026.64,1985.176,2021.651,22109628.0,-38.70139135375507,52.30089538011651,39.778820816364174,41.44280455219499
166,000016.SH,20101213,2027.448,2074.575,2021.808,2074.334,38802108.0,-33.523180269803106,68.13935931052968,49.232333647752675,48.74609368574179
167,000016.SH,20101214,2078.195,2084.194,2064.182,2069.921,30703315.0,-29.43618011345734,74.65378253853218,57.706149944679176,48.203759167190455
168,000016.SH,20101216,2053.031,2056.49,2032.807,2036.554,21210969.0,-28.56040882768366,67.06503355888415,60.82577781608083,44.19958011376526
169,000016.SH,20101217,2036.507,2036.85,2023.89,2032.138,15554315.0,-27.901061227777973,60.51926917620089,60.72360826945418,43.68240724715377
170,000016.SH,20101220,2039.286,2045.032,1969.98,1999.525,23815164.0,-29.668119644069975,48.96888186323108,56.80536613404648,39.96340499537798
171,000016.SH,20101221,2004.178,2052.549,1996.784,2049.223,27631616.0,-26.749962513232504,55.772975135138566,56.46123580107717,47.32329500322511
172,000016.SH,20101222,2051.802,2057.977,2012.641,2021.976,23683018.0,-26.332360686493303,52.357005749935624,55.09315911736332,44.1292139964409
173,000016.SH,20101223,2018.401,2048.992,2008.046,2017.665,23418816.0,-26.048992770038012,48.82152832824432,53.00261552099032,43.627478213518856
174,000016.SH,20101224,2003.82,2025.044,1994.431,2013.25,21113643.0,-25.882319460749613,45.176026502776054,50.39375251491889,43.08717902809203
175,000016.SH,20101227,2028.554,2045.235,1974.277,1977.692,27810872.0,-28.29331185609908,32.368096678095874,44.38520056931121,38.907883255798005
176,000016.SH,20101228,1969.454,1979.159,1949.0,1950.329,21544082.0,-32.04263598007128,21.98523891395341,36.91854668419194,36.01303478888179
177,000016.SH,20101229,1954.472,1960.151,1936.268,1953.334,18613057.0,-34.3752674390812,19.330816088530064,31.05596981897131,36.571171221879744
178,000016.SH,20101230,1954.089,1957.638,1925.231,1946.515,22791942.0,-36.35505196128361,18.23175343632711,26.781231024756572,35.80788327182964
179,000016.SH,20101231,1949.261,1978.039,1946.337,1977.366,25632224.0,-35.03081629410053,25.245919985830987,26.26946067844804,41.733105550818486
180,000016.SH,20110104,1994.362,2021.931,1985.321,2015.112,32892510.0,-30.58302366342923,39.400282717566526,30.6464013581542,48.05118352285253
181,000016.SH,20110105,1999.184,2011.508,1993.206,1999.219,28873168.0,-28.017578044094535,46.19451140724863,35.829104707852345,45.79932145778748
182,000016.SH,20110106,1999.749,2010.557,1978.824,1984.278,20918601.0,-26.880198668115327,47.19773866935251,39.61864936168573,43.724772355098224
183,000016.SH,20110107,1983.235,2035.88,1969.322,2006.374,39593447.0,-23.92011967902158,54.004130036093144,44.4138095864882,47.51136537074938
184,000016.SH,20110111,1969.487,2004.031,1968.219,1999.764,25144175.0,-21.855668635110078,58.45603656224434,49.09455191174024,46.5033024370657
185,000016.SH,20110112,2006.05,2021.369,1987.418,2017.149,26308610.0,-18.602316951031753,66.66125610158105,54.950119975020506,49.53600410466691
186,000016.SH,20110113,2024.705,2026.151,2007.949,2014.167,22306953.0,-16.079282692507377,71.23306628096552,60.37776874366884,49.02264989525083
187,000016.SH,20110114,2005.309,2006.647,1978.503,1982.623,20533743.0,-16.43563602766858,60.99655996929963,60.58403248554576,43.84630755386042
188,000016.SH,20110117,1968.953,1978.143,1912.07,1918.422,27484599.0,-21.64897452731475,42.37452058153079,54.51419518420744,35.605758302543535
189,000016.SH,20110118,1915.761,1929.774,1905.456,1923.695,16923493.0,-25.066148991307273,32.91114351308334,47.3131779604994,36.65871536686011
190,000016.SH,20110119,1923.54,1954.285,1913.106,1953.352,19264884.0,-25.091968618649616,34.181863161945586,42.93607302764813,42.366801059610104
191,000016.SH,20110120,1947.806,1947.806,1894.384,1895.004,21318548.0,-29.480788951746945,22.93396708487706,36.26870438005777,35.57438265661433
192,000016.SH,20110121,1890.756,1959.97,1890.756,1925.838,30299856.0,-30.12366846236455,23.926262532870116,32.15455709766188,40.96111595145999
193,000016.SH,20110124,1926.39,1937.378,1905.698,1911.754,25725740.0,-31.407568931876767,21.12040728061322,28.47650715864566,39.34298013790583
194,000016.SH,20110125,1910.225,1921.54,1899.055,1911.306,19698577.0,-32.09129070616791,19.139542542233833,25.364185619841717,39.28981097653171
195,000016.SH,20110126,1912.345,1929.318,1910.655,1926.036,14640722.0,-31.08621499869264,22.907161181696722,24.545177473793384,42.06225971880418
