#{"t_start": 1648096706.7627075, "env_id": null}
r,l,t
92.822671,1674,4.765198
36.075514,1674,9.415608
38.295201,1674,13.991464
143.843234,1674,18.600076
67.936979,1674,23.189215
164.8841,1674,27.756555
321.419293,1674,32.355921
283.514036,1674,36.952699
157.912781,1674,41.550055
261.244119,1674,46.100378
184.316454,1674,50.623
191.606247,1674,55.12871
206.00162,1674,59.621881
250.008545,1674,64.12073
327.992237,1674,68.662048
399.493101,1674,73.167341
376.841362,1674,77.669171
250.736527,1674,82.15584
442.634116,1674,86.647514
181.310342,1674,91.140794
204.306933,1674,95.638066
171.998551,1674,100.168779
176.008598,1674,104.694808
140.375274,1674,109.197497
115.121991,1674,113.689341
118.788464,1674,118.169984
110.89261,1674,122.672257
128.998077,1674,127.136491
114.848137,1674,131.649779
103.657817,1674,136.151873
126.950702,1674,140.760844
122.244271,1674,145.251109
113.655531,1674,149.735781
101.290931,1674,154.223719
171.396561,1674,158.693558
212.122488,1674,163.210873
206.5732,1674,167.705159
196.773068,1674,172.198456
133.915972,1674,176.69432
82.424456,1674,181.178198
60.584912,1674,185.674722
56.345845,1674,190.185
70.413147,1674,194.7225
73.094276,1674,199.233374
70.880209,1674,203.717243
103.396306,1674,208.188172
93.446814,1674,212.684553
78.440553,1674,217.177227
88.372165,1674,221.692519
168.296378,1674,226.185795
120.931915,1674,230.736124
60.20311,1674,235.269838
105.372065,1674,239.764488
84.728497,1674,244.257095
66.382803,1674,248.744032
101.509712,1674,253.273739
134.114964,1674,257.798894
74.476167,1674,262.320783
87.976825,1674,266.865515
102.14221,1674,271.354189
58.488385,1674,275.838469
65.342636,1674,280.313719
73.269363,1674,284.824413
69.651572,1674,289.339283
71.63573,1674,293.875592
68.780281,1674,298.421319
72.512836,1674,302.936608
72.085832,1674,307.40281
68.581892,1674,311.893087
112.056353,1674,316.380169
119.687022,1674,320.897643
118.372109,1674,325.441146
81.279793,1674,330.094968
84.488068,1674,334.637697
81.442044,1674,339.122405
80.4093,1674,343.605259
65.35555,1674,348.103615
67.508495,1674,352.625481
67.320262,1674,357.184635
84.424271,1674,361.72836
63.885298,1674,366.285352
74.883887,1674,370.809658
64.796726,1674,375.296775
95.714914,1674,379.76802
80.113908,1674,384.312746
57.483263,1674,388.858663
115.74902,1674,393.406581
124.415092,1674,397.94289
127.068339,1674,402.492218
126.960172,1674,406.988966
125.175976,1674,411.475636
135.251249,1674,416.015363
99.780301,1674,420.55125
74.076844,1674,425.096402
68.141758,1674,429.639354
73.542856,1674,434.186669
71.313136,1674,438.708137
69.294631,1674,443.207011
72.821324,1674,447.746342
60.746728,1674,452.282228
78.832664,1674,456.821588
126.782827,1674,461.370007
55.729273,1674,465.915732
85.163101,1674,470.459949
61.907507,1674,474.970249
80.732932,1674,479.513976
45.619322,1674,484.067706
51.187006,1674,488.717116
46.160794,1674,493.271529
47.580591,1674,497.822261
57.735089,1674,502.383176
47.115198,1674,506.933787
43.918392,1674,511.46159
41.194148,1674,516.001837
44.27379,1674,520.546342
47.050769,1674,525.093109
47.115198,1674,529.633821
45.993033,1674,534.170566
47.115198,1674,538.724794
46.291079,1674,543.267513
45.066943,1674,547.815247
45.976648,1674,552.370774
46.878039,1674,556.922095
47.060275,1674,561.462597
46.010598,1674,565.999911
43.396811,1674,570.560254
47.296452,1674,575.106972
35.472918,1674,579.6527
37.297167,1674,584.200316
36.48395,1674,588.719744
34.877226,1674,593.269326
42.185516,1674,597.829657
42.300986,1674,602.377622
39.880687,1674,606.924355
43.831486,1674,611.465168
51.64536,1674,616.014241
54.838545,1674,620.558735
60.277537,1674,625.107053
62.467187,1674,629.654389
53.568048,1674,634.185304
55.68673,1674,638.722195
52.856219,1674,643.273788
51.679942,1674,647.816101
51.895966,1674,652.362802
51.654908,1674,656.900839
44.364393,1674,661.429561
49.98267,1674,665.947456
40.31502,1674,670.493786
45.02428,1674,675.037796
37.71865,1674,679.572681
35.785243,1674,684.114582
35.71324,1674,688.64994
35.464275,1674,693.187673
39.464123,1674,697.727732
36.161687,1674,702.258451
39.368822,1674,706.912436
39.762184,1674,711.462751
41.944839,1674,716.013061
43.458866,1674,720.568983
34.504015,1674,725.11132
43.512449,1674,729.650226
46.63932,1674,734.17112
42.625525,1674,738.705426
45.341621,1674,743.249151
38.409598,1674,747.797292
36.417476,1674,752.349641
47.054453,1674,756.893945
45.865886,1674,761.41318
43.03829,1674,765.910841
46.888072,1674,770.435136
45.331193,1674,774.981936
49.1589,1674,779.525254
36.424815,1674,784.069365
51.377672,1674,788.62541
40.116227,1674,793.165131
45.078833,1674,797.687014
49.108083,1674,802.193524
43.571149,1674,806.742157
42.834638,1674,811.287468
35.012763,1674,815.83306
36.692777,1674,820.360789
35.512718,1674,824.900108
43.524198,1674,829.428403
38.669389,1674,833.928423
44.769297,1674,838.440389
52.190037,1674,842.974115
52.190037,1674,847.513015
52.190037,1674,852.05531
52.189682,1674,856.554997
52.124834,1674,861.038442
52.190037,1674,865.534717
51.999554,1674,870.027992
53.447211,1674,874.559705
47.498349,1674,879.098553
40.897607,1674,883.604427
36.089574,1674,888.101181
46.588026,1674,892.606465
45.8003,1674,897.196005
51.128052,1674,901.713695
51.026758,1674,906.245063
44.444883,1674,910.786365
35.815857,1674,915.309238
49.765971,1674,919.801469
41.255361,1674,924.313364
51.599144,1674,928.794618
50.23222,1674,933.280449
51.146927,1674,937.768533
52.172163,1674,942.316118
52.118666,1674,946.867024
53.657153,1674,951.370793
54.876889,1674,955.854987
51.890405,1674,960.351896
52.489792,1674,964.824216
52.000859,1674,969.308396
48.746589,1674,973.798343
44.591114,1674,978.316411
71.813862,1674,982.816691
41.193441,1674,987.302546
53.358465,1674,991.796848
63.951129,1674,996.343481
74.707026,1674,1000.855767
74.819669,1674,1005.335729
89.332271,1674,1009.856729
66.28095,1674,1014.376202
75.454595,1674,1018.824421
67.962799,1674,1023.293641
70.062537,1674,1027.78789
68.125122,1674,1032.279749
63.900193,1674,1036.768933
62.614894,1674,1041.266788
61.473638,1674,1045.783489
50.274648,1674,1050.269946
51.193906,1674,1054.85043
76.652025,1674,1059.294834
65.231805,1674,1063.779619
45.99004,1674,1068.243867
51.929219,1674,1072.743216
48.473536,1674,1077.236902
48.522309,1674,1081.726786
51.411427,1674,1086.219637
51.411888,1674,1090.705322
46.89804,1674,1095.175992
48.759581,1674,1099.66163
50.24788,1674,1104.178922
51.019183,1674,1108.683357
52.689115,1674,1113.161016
53.41294,1674,1117.626272
54.619338,1674,1122.11026
53.227741,1674,1126.572094
52.722913,1674,1131.033338
48.690801,1674,1135.524948
52.833716,1674,1140.04665
55.787838,1674,1144.558356
110.948548,1674,1149.041624
102.886804,1674,1153.518288
85.943609,1674,1157.999811
65.803594,1674,1162.476669
67.312445,1674,1166.981136
65.520164,1674,1171.514858
67.706214,1674,1176.019551
65.824889,1674,1180.477693
66.845015,1674,1184.960191
76.511273,1674,1189.445968
74.538661,1674,1193.969085
93.065726,1674,1198.481239
118.538222,1674,1203.017666
81.446931,1674,1207.573395
71.258,1674,1212.074112
137.853789,1674,1216.564961
95.769773,1674,1221.050405
123.96974,1674,1225.54452
128.739334,1674,1230.088849
121.77366,1674,1234.635173
157.255306,1674,1239.188586
111.524224,1674,1243.706279
126.292923,1674,1248.200566
109.646114,1674,1252.719268
95.0315,1674,1257.223217
89.165077,1674,1261.762125
37.070778,1674,1266.294032
104.899656,1674,1270.95086
51.374008,1674,1275.511597
107.237091,1674,1279.989609
80.608995,1674,1284.48387
111.949949,1674,1289.008575
104.589135,1674,1293.569916
81.005558,1674,1298.125832
109.832573,1674,1302.68223
113.280891,1674,1307.227952
111.605805,1674,1311.745105
111.742681,1674,1316.240403
124.67026,1674,1320.761415
139.479057,1674,1325.312737
135.432077,1674,1329.865255
132.301821,1674,1334.412153
137.995069,1674,1338.961234
136.804833,1674,1343.509725
131.549288,1674,1348.030596
