#{"t_start": 1649493861.9313948, "env_id": null}
r,l,t
358.914443,776,1.441505
379.860784,776,2.865395
332.757045,776,9.561246
351.909908,776,10.704256
496.409224,776,11.956596
255.662646,776,18.483312
546.06301,776,19.673511
438.221151,776,26.299047
353.897272,776,27.456293
685.429944,776,28.678014
431.76672,776,35.254997
179.877268,776,36.402647
1334.225764,776,37.67092
367.864539,776,44.194505
357.666801,776,45.379162
678.079781,776,51.983474
901.357044,776,53.124713
520.719579,776,54.348826
866.372757,776,60.917251
666.148539,776,62.060874
502.77639,776,63.323618
740.144647,776,69.813764
570.058787,776,71.003563
459.808168,776,77.59564
324.731673,776,78.744188
913.040072,776,79.970896
968.666407,776,86.489446
1404.349425,776,87.634123
1311.719818,776,88.909876
531.713003,776,95.411179
941.398045,776,96.609966
1275.786587,776,103.180564
1149.007612,776,104.317195
639.056098,776,105.560034
568.701354,776,112.090558
559.399333,776,113.246202
504.618442,776,119.850798
287.48082,776,120.98194
1527.848185,776,122.182615
1637.473388,776,128.751658
818.825598,776,129.898703
1032.143069,776,131.146423
1180.999116,776,137.656115
1287.008385,776,138.825776
1071.364222,776,145.422161
638.380122,776,146.5648
1348.09416,776,147.754475
843.302744,776,154.273186
890.480861,776,155.397805
686.595186,776,156.636128
1717.616565,776,163.125247
1178.233036,776,164.286305
1110.723038,776,170.833536
771.806346,776,171.962563
909.160812,776,173.170661
1062.249018,776,179.687769
802.475985,776,180.823802
765.022607,776,182.073535
867.499387,776,188.53901
1590.26142,776,189.708073
1119.440249,776,196.266409
1035.803899,776,197.393022
1216.505621,776,198.609128
1065.656207,776,205.113173
903.33412,776,206.255733
950.073657,776,212.848121
1215.609908,776,213.970711
858.726336,776,215.152786
1236.400981,776,221.704936
1066.594596,776,222.829959
1464.763258,776,224.045066
868.542002,776,230.532764
1396.382389,776,231.677808
1177.687032,776,238.239965
1246.089501,776,239.362987
910.104324,776,240.547065
931.041353,776,247.070882
1005.910587,776,248.182486
1023.90273,776,249.406602
1006.345988,776,255.892109
