#{"t_start": 1648087901.5112898, "env_id": null}
r,l,t
200.707548,1674,4.484652
71.302334,1674,8.727279
76.894043,1674,13.239658
30.630849,1674,17.654211
-6.383747,1674,21.832138
12.964148,1674,26.167229
55.779734,1674,30.472931
79.013507,1674,34.859693
94.088577,1674,39.157187
70.376087,1674,43.587392
44.779927,1674,48.141516
56.84546,1674,52.693933
149.920423,1674,56.967179
177.836618,1674,61.749703
284.44356,1674,66.047987
456.498401,1674,70.413579
220.475693,1674,74.520268
95.633482,1674,78.750911
248.011541,1674,83.132479
260.388272,1674,87.366307
155.062728,1674,91.806713
164.536691,1674,96.104212
170.295988,1674,100.404724
173.801567,1674,104.704
166.323477,1674,109.072958
340.094054,1674,113.533962
258.46859,1674,118.072528
140.946712,1674,122.556444
199.932477,1674,126.871161
191.383353,1674,131.245512
129.998007,1674,135.782044
225.628356,1674,140.400934
182.650951,1674,144.971862
293.497278,1674,149.5562
203.923798,1674,153.925134
100.969269,1674,158.590169
147.890717,1674,163.12792
99.663668,1674,167.665858
179.248122,1674,171.931695
126.325077,1674,176.570237
144.866279,1674,181.004088
229.409321,1674,185.402884
196.915875,1674,189.83919
247.512035,1674,194.161307
294.778526,1674,198.518458
216.609973,1674,202.767332
287.606805,1674,207.151087
218.206514,1674,211.381183
225.346447,1674,215.759954
176.633916,1674,220.117202
170.002748,1674,224.191252
186.138086,1674,228.80905
178.493584,1674,233.183856
200.170977,1674,237.404483
154.429458,1674,241.939416
172.66899,1674,246.167251
316.603316,1674,250.544853
255.986502,1674,255.074934
267.675224,1674,259.421694
262.996638,1674,264.246265
338.560111,1674,268.976811
241.20086,1674,273.504511
250.514369,1674,278.033203
234.716276,1674,282.535833
172.010707,1674,287.138893
278.259458,1674,291.678646
254.346409,1674,296.132852
237.753127,1674,300.340042
277.439152,1674,304.993365
224.076159,1674,309.634588
143.662005,1674,313.80625
175.85796,1674,318.346565
263.757434,1674,322.416187
303.868292,1674,326.855335
