#{"t_start": 1648088913.2821233, "env_id": null}
r,l,t
231.797712,1674,4.696587
232.593576,1674,9.063761
533.191153,1674,13.56416
363.519838,1674,17.975349
153.701383,1674,22.203015
144.76277,1674,26.57336
427.906011,1674,30.88947
319.083516,1674,35.410456
319.35307,1674,39.714144
411.349945,1674,44.242666
327.923946,1674,48.98415
499.308458,1674,53.289834
432.883845,1674,57.766675
388.303907,1674,62.318418
341.073041,1674,66.537628
308.349174,1674,71.074424
269.757972,1674,75.839661
288.219019,1674,80.317534
282.65954,1674,85.189037
309.445459,1674,89.636852
190.645663,1674,94.185551
190.320065,1674,98.483848
228.806127,1674,102.738208
195.66501,1674,107.060527
211.145701,1674,111.323076
155.786336,1674,115.609746
296.788474,1674,120.074028
194.870012,1674,124.334538
262.719263,1674,128.658388
168.525448,1674,133.059422
314.354867,1674,137.450789
345.813452,1674,141.711199
309.530304,1674,145.831957
234.341463,1674,150.017564
256.050405,1674,154.390934
282.674133,1674,158.740085
418.866647,1674,163.09202
404.609191,1674,167.25958
345.834199,1674,171.743416
234.450811,1674,176.218071
271.571853,1674,180.38964
238.338129,1674,184.635286
260.354979,1674,189.026034
356.912358,1674,193.333134
457.037303,1674,197.467077
448.355829,1674,202.009407
362.459374,1674,206.278069
307.977724,1674,210.570749
278.357692,1674,214.969976
280.344898,1674,219.348744
349.554333,1674,223.498289
348.764145,1674,227.87205
356.437268,1674,232.180321
338.807295,1674,236.613166
302.994769,1674,241.202746
344.620232,1674,245.80753
370.271943,1674,250.28387
347.294717,1674,254.942386
367.677981,1674,259.207627
418.945873,1674,263.366009
364.402932,1674,267.484119
392.067728,1674,272.06119
420.183186,1674,276.477429
404.051472,1674,280.704986
359.634841,1674,284.853935
394.563465,1674,289.487522
387.607874,1674,294.18039
334.904223,1674,298.421432
349.055579,1674,302.997007
359.615456,1674,307.207614
337.945622,1674,311.831007
326.485984,1674,316.229803
397.330455,1674,320.374743
372.172819,1674,324.980611
