#{"t_start": 1648088240.6117802, "env_id": null}
r,l,t
80.70452,1674,4.579984
18.675499,1674,9.133748
114.390049,1674,13.559525
25.430552,1674,17.888751
29.198037,1674,22.558443
136.328178,1674,27.057914
65.308994,1674,31.369721
66.628654,1674,35.738057
98.691086,1674,40.304601
228.356358,1674,44.897879
255.580723,1674,49.156472
200.07634,1674,53.88214
179.420755,1674,58.348668
112.45006,1674,62.80852
270.373341,1674,66.996516
367.11455,1674,71.573845
490.837566,1674,76.006311
235.202091,1674,80.74182
237.354858,1674,85.315174
321.110402,1674,89.914542
260.677399,1674,94.056074
261.589325,1674,98.68087
206.888976,1674,103.220881
211.228644,1674,107.466126
432.155759,1674,111.760208
294.708165,1674,116.171022
345.849625,1674,120.345399
140.565259,1674,124.96037
130.712036,1674,129.449644
163.883685,1674,133.905284
182.724666,1674,138.279618
243.440651,1674,142.662382
267.670814,1674,147.254338
339.432795,1674,151.717606
496.339073,1674,155.915195
363.737053,1674,160.063748
301.531938,1674,164.503665
372.864297,1674,168.671637
355.367372,1674,173.007755
268.146085,1674,177.201527
80.294543,1674,181.894992
252.270054,1674,186.354066
193.646245,1674,190.897406
62.122224,1674,195.222111
148.719489,1674,199.492183
282.868768,1674,204.002673
457.172224,1674,208.056294
528.006209,1674,212.462085
592.609428,1674,216.801621
530.622891,1674,220.988618
357.633928,1674,225.38681
205.797165,1674,229.896284
133.47356,1674,234.122895
89.86047,1674,238.658396
61.667086,1674,243.163688
41.968076,1674,247.506223
194.914423,1674,252.039099
195.626764,1674,256.517888
330.213514,1674,260.930355
435.586885,1674,265.255886
407.066881,1674,269.689298
651.35898,1674,273.976372
231.646277,1674,278.300904
156.533989,1674,282.598578
248.80621,1674,286.676049
165.496863,1674,291.045566
128.179316,1674,295.451821
133.194632,1674,299.906061
198.583573,1674,304.330052
255.638697,1674,308.730019
304.34837,1674,313.116802
121.591887,1674,317.26514
259.165576,1674,321.703338
275.067937,1674,326.099864
